"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2022-07-31","2","13","15","13","15","9"," - - - - ","13","16","18","14","15","9","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","3","12","14","12","13","9"," - - - - ","13","12","19","11","5","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","4","11","14","12","12","10"," - - - - ","13","14","17","6","6","8","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","5","11","13","14","12","10"," - - - - ","13","12","18","13","10","10","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","6","11","16","16","13","10"," - - - - ","16","13","18","8","12","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","7","13","14"," - - - - ","13","12"," - - - - ","14","11","15","11","9","7","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","8","15","13"," - - - - ","14","12"," - - - - ","14","12","14","11","10","11","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","9","20","9"," - - - - ","14","12"," - - - - ","20","18","15","14","6","4","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","10"," - - - - ","12"," - - - - ","15","11","10","23","23","18","17","6","13","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","11"," - - - - ","12"," - - - - ","19","15","11","22","26","18","19"," - - - - ","13","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","12"," - - - - "," - - - - ","14","18","18","13","19","27","17","19","7","23","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","13"," - - - - ","9"," - - - - ","16","15","12","22","30","14","12","7","19","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","14"," - - - - ","8"," - - - - ","16","31","10","17","23","11","14"," - - - - ","14","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","15"," - - - - ","7"," - - - - ","11","20","7","15","23","11","14","5","8","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","16"," - - - - ","8"," - - - - ","10","13","7","14","24"," - - - - ","10","7","12","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","17"," - - - - ","9"," - - - - ","9","12","6","13","14","9","8","6","14","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","18"," - - - - ","16"," - - - - ","9","11","6","12","4","12","6","11","17","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","19"," - - - - ","14"," - - - - ","14","8","12","24"," - - - - ","16","3","18","15","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","20"," - - - - ","21"," - - - - ","10","7","7","14"," - - - - ","9"," - - - - ","10","8","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","21"," - - - - ","13"," - - - - ","11","6","6","10"," - - - - ","8","4","6","2"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","22"," - - - - ","6"," - - - - ","8","5","5","8","3","9"," - - - - ","6"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-07-31","23"," - - - - ","6"," - - - - ","8","5","5","8","4","7","2"," - - - - ","2","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","0"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","1","6"," - - - - ","8","9","5","5","8","6","8"," - - - - ","8","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","2"," - - - - ","11","8"," - - - - ","4","5","7","3","8"," - - - - ","5","6","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","3"," - - - - ","5"," - - - - "," - - - - ","5","5","7","2","7","3","7","2"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","4"," - - - - ","11","9"," - - - - ","5","5","8"," - - - - ","8","8","6","3","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","5"," - - - - ","11","12"," - - - - ","6","6","9","6","8","4","3","8","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","6"," - - - - ","7","13"," - - - - ","6","6","9","8"," - - - - ","8","6","6","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","7"," - - - - ","12","13"," - - - - ","7","8","13","11","9","10","4","8","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","8"," - - - - ","14","17"," - - - - ","9","9","17","11","9","8","7","2","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","9"," - - - - ","4","15"," - - - - ","12","9","12","16","10","14","9","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","10","15","11","21","11","12","9","16","17","12","19","22","26","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","11","14","8","23","14","14","9"," - - - - ","17","20","18","8","11","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","12","18","17","23","23","14","13"," - - - - ","32","15","21","6","21","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","13","17","11","18","14","14","10"," - - - - ","33","29","21","7","24","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","14","13","4","11","12","18","8"," - - - - ","29","24","14","8","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","15","10","7","11","9","8","6","19","32","10","13","4","11","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","16","8","30","13","14","6","8"," - - - - ","25","12","10","4","50"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","17","7","4","9","11","4","7"," - - - - ","4","18"," - - - - ","2"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","18","6"," - - - - ","10","9","4","5"," - - - - ","9","10","8","6","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","19","5","2","8","10","5","6"," - - - - ","2","9","6"," - - - - ","9","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","20","6","14","10","9","5","5"," - - - - "," - - - - ","12","7","7","13","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","21","6","12","12","11","5","6"," - - - - ","4","10","2","7","7","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","22","6","7","10","10","6","6"," - - - - ","3","10","2","6","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-01","23","7","11","15","13","7","8"," - - - - "," - - - - ","11"," - - - - ","3","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","0","9","8","13","15","7","10","11","13","11","6","9","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","1","11","3","12","11","7","11","12","11","12","6","10","14","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","2","9","8","13","9","7","7","12","17","9","10","4","6","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","3","7","12","13","7","6","5","10","6","9","6","3","7","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","4","7","7","12","7","6","5","9","5","8","10","3","4","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","5","9","10","13","7","6","5","9","4","9","10","5"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","6","11","7","15","8","6","6","10","10","12","7","9","7","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","7","11","14","15","11","7","7","10","13","14","9","5","2","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","8","11","6","15","11","8","7","11","15","13","8","11","2","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","9","17","5","16","13","9","10","17","21","13","13","9","9","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","10","14","9","18","15","10","10","15","22","17","13","6","24","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","11","15","11","26","16","12","11","15","30","15","18","5","17","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","12","17","15","21","20","12","11","17","38","12","19","4","30","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","13","18","5","22","16","11","12","20","30","11","24","7","33","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","14","14","18","18","11","9","9","22","43","11","20","5","25","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","15","11","14","14","11","11","8","22","44","10","19","10","10","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","16","8","9","15","11","8","7","17","36","11","12","3","18","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","17","8","7","12","11","8","7","13","21","11","9","8","16","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","18","7","11","11","13","6","6","11","18","13","9","7","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","19","8","13","11","12","7","8","11","26","14","4","5","14","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","20","8","15","12","13","8","9","12","12","15","5","5","13","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","21","10","18","13","17","9","10","12","3","16","6","6","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","22","10","16","15","14","10","11","13","13","15","3","9","7","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-02","23","12","18","14","15","11","11","14","21","16","3","9","8","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","0","13","14","16","15","11","11","15","15","15","8","10","11","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","1","14","18","17","13","11","10","15"," - - - - ","14","11","7","4","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","2","13","12","16","12","10","9","14","12","14","7","6","10","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","3","12","12","15","14","9","10","13","15","15","9","11","14","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","4","13"," - - - - ","14","14","10","12","13","17","16","10","14","8","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","5"," - - - - ","13","15","13","9","12","15","15","14","12","11","8","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","6","15","12","16","14","9","11","17","16","16","17","15","9","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","7","18","18","20","18","10","11","19","15","20","13","17","7","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","8","23","10","19","18","11","12","20","17","22","13","19","5","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","9","23","10","23","22","14","13","23","24","23","16","19","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","10","23","7","30","24","17","15","23","25","24","21","18","31","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","11","22","18","37","26","19","17","23","38","27","23","30","21","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","12","25","21","26","24","19","17","25","41","29","36","12","35","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","13","22","17","26","23","25","16","28","55","25","31","18","35","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","14","20","15","27","26","20","14","27","52","19","29","16","26","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","15","18","25","23","16","22","13","26","53","16","32","13","38","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","16","13","20","15","14","9","11","26","36","14","22","7","19","37"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","17","9","10","14","12","9","9","15","22","16","15","8","16","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","18","9","14","12","14","9","9","13","16","18","6","8","14","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","19","11","19","14","15","10"," - - - - ","13","6","23","8","3","21","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","20","12","25","14","19","12"," - - - - ","14","4","22","3"," - - - - ","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","21","17","24","17","20","13"," - - - - ","17","6","25","7","11","12","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","22","18","20","17","22","15"," - - - - ","19"," - - - - ","24","4","11","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-03","23","17","25","19","21","14"," - - - - ","21","4","26","10","12","13","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","0","16","29","19","22","15"," - - - - ","22","3","24","9","9","18","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","1"," - - - - ","24","18","19","15","13","22","2","23","15","8","6","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","2","17","22","19","19","14","13","20","17","25","28","11","15","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","3","18","14","21","19","14","14","19","22","24","14","15","18","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","4","19","19","22","20","15","14","20","22","25","17","13","14","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","5","20","22","22","21","15","14","21","23","27","15","11","14","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","6","22","19"," - - - - ","23","15","14","22","21","27","18","16","13","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","7","21","23","21","23","15","14","23","26","28","18","13","15","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","8","22","21","25","23","16","15","28","22","27","19","14","7","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","9","24","18","27","23","17","16","34","27","27","22","14","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","10","26","24","30","27","20","18","32","32","28","30","15","35","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","11","28","13","33","30","23","20","32","39","33","30","25","27","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","12","30","30","34","31","26","23","31","44","34","35","22","35","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","13","30","28","33","27","30","19","34","40","31","34","21","48","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","14","27","27","36","27","24","15","36","47","29","39","19","33","43"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","15","24","23","26","25","20","14","33","53","25","43","18","39","39"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","16","18","27","20","21","17","13","25","33","26","34","10","33","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","17","15","23","20","22","14","13","23","27","23","20","20","29","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","18","15","20"," - - - - ","18","15","13","21","26","23","16","15","24","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","19","15","20","18","17","13","12","20","19","22","9","7","15","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","20","15","22","17","19","12","11","19","19","23","7","6","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","21","19","22","18","32","13","18","21","18","32","6","10","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","22","19","32","22","38","21","27","35","11","43","8","20","30","38"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-04","23"," - - - - ","34","23","34","20","24","35","20","42","13","20","40","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","0"," - - - - ","33","22","49","21","25","32","22","41","9","21","22","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","1","24","34","26","35","23","25","34","22","40","13","15","23","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","2","25","29","28","41","23","26","32","20","39","18","18","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","3","25","34","28","33","22","23","33","19","35","21","17","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","4"," - - - - ","29","27","27","21","22","30","26","34","22","16","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","5","26","24","26","26","21","21","28","27","34","23","18","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","6","27","27","26","26","20","21","27","24","31","25","17","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","7","32","25","28","26","20","21","27","24","33","25","20","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","8","37","26","26","28","20","22","28","29","35","23","19","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","9"," - - - - ","27","29","29","21","22","31","25","36","23","20","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","10"," - - - - ","23","32","30","22","23","35","33","36","26","19","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","11"," - - - - ","15","35","33","24","25","40","37","38","25","23","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","12"," - - - - ","24","33","34","26","24","38","47","38","34","18","45","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","13"," - - - - ","34","29","36","29","27","39","51","35","33","25","27","36"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","14"," - - - - ","26","25","30","24","23","40","55","34","25","21","31","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","15"," - - - - ","23","24","25","23","18","32","51","29","26","20","31","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","16"," - - - - ","18","21","20","21","14","26","44","26","21","15","25","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","17"," - - - - ","20","19","20","18","13","25","36","26","17","14","17","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","18"," - - - - ","17","17","19","18","12","20","25","25","16","30","21","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","19"," - - - - ","18","18","22","16","13","19","17","27","17","19","20","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","20"," - - - - ","26","19","28","19","16","22","18","38","10","9","22","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","21"," - - - - ","34","23","28","19","18","32","9","39","11","7","22","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","22"," - - - - ","30","22","29","20","18","29","15","37","14","17","30","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-05","23"," - - - - ","28","22","32","20","23","26","24","43","16","22","11","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","0"," - - - - ","22","29","40","25","30","29","24","49","14","22","23","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","1","29","23","18","35","24","29","35","32","39","24","14","26","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","2","27","24","17","27","21","23","33","24","33","21","14","18","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","3","26","26","15","25","20","19","28","21","32","21","17","17","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","4","26","20","15","25","19","17","26","22","30"," - - - - ","18","15","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","5","26","19"," - - - - ","24","18","16","25","23","30","19","18","14","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","6","23","26","16","23","18","15","24","21","27","18","12","14","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","7","24","24","17","25","19","15","25","20","30","19","17","15","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","8","23","22","21","27","20","18","26","28","34","21","21","10","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","9","26","11","23","30","22","20","31","34","34","23","17","18","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","10","35","18","26","31","23","22","34","36","36","27","18","40"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","11","30","24","23","33","25","25","32","42","41","28","16","30","54"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","12","32","38","19","36","30","23","33","51","39","33","20","38","35"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","13","33","33","19","33","36","21","36","50","33","33"," - - - - ","38","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","14","26","28","20","27","25","17","37","54","28","32","2","27","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","15","19","19","15","22","26","12","26","48","18","26","3","26","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","16","16","14","19","15","24","10","22","43","17","19","16","13","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","17","12","15","13","12","13","9","16","31","17","13","12","21","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","18","9","9","12","16","12","9","16","4","18","7","16","13","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","19","12","18","14","20","14","12","17","12","23","5","8","16","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","20"," - - - - ","23","18","25","14","16","24","9","27","5","14","19","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","21"," - - - - ","24","20","23","14","16","23"," - - - - ","21","7","9","17","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","22"," - - - - ","20","19","23","16","18","21","8","24","11","14","9","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-06","23"," - - - - ","21","19","22","15","16","23","18","24","13","13","16","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","0"," - - - - ","18","18","17","14","13","21","17","20","13","10","7","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","1","16","22","18","14","12","10","17","6","18","9","5","21","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","2","15","13","17","15","12","9","14","9","19","9","11","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","3","14","16","15","15","11","10","14","9","19","11","10","14","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","4","13","15","15","15","12","10","14","14","18","8","4","5","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","5","13","14"," - - - - ","15","12","10","17","11","19","12","10","14","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","6","14","14","16","15","12","10","18","15","18","12","9","6","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","7","15","17","17","15","12","10","15","15","18","16","12","6","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","8","16","16","21","17","12","11","17","17"," - - - - ","13","14","4","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","9","18","13","23","17","12","11","20","23","19","14","14","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","10","21","17","26","17","13","13","23","22","20","19","13","27","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","11","28","18","23","20","16","13","27","23","20","22","6","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","12","21","17","19","19","26","12","28","26"," - - - - ","20","8","20","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","13","18","7","19","18","25","11","23","32","19","18","11","28","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","14","14","10","20","17","22","10","21","36","18","14","15","15","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","15","13","9","15","17","26","11","22","43","18","14","11","21","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","16","10","13","14","21","14","10","19","32","15","23","6","23","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","17","11","11","14","13","14","9","17","19","14","15","12","18","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","18","10","12","13","15","15","10","17","14","18","11","10","18","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","19","10","17","13","25","12"," - - - - ","16","8","22","8","11","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","20","14","24","17","19","13"," - - - - ","23","2","24","7","8","21","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","21","13","18","15","18","11"," - - - - ","19"," - - - - ","21","6","11","4","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","22","12","17","13","15","10"," - - - - ","16","7","16","4","11","4","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-07","23","11","13","12","12","9"," - - - - ","13","2","14","7","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","0","11","10","12","11","8"," - - - - ","11","5","15","7"," - - - - ","3","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","1"," - - - - ","12","14","12","8"," - - - - ","11","19","15"," - - - - ","3","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","2"," - - - - ","10","14","13","9"," - - - - ","11","16","14","8","7","5","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","3"," - - - - ","9","13","12","10"," - - - - ","11","7","14","9","9","9","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","4"," - - - - ","15","13","13","10"," - - - - ","12","12","15","11","9","7","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","5"," - - - - ","15","13","13","10"," - - - - ","12","8","16","10","10","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","6"," - - - - ","11","15","13","11"," - - - - ","13","14","17","13","9","12","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","7","12","15","15","14","10"," - - - - ","14","17","19","15","12","10","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","8","16","14","20","15","10","10","16","18","19","15","11","5","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","9","19","15","20","17","11","12","22","15","21","18","9","20","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","10","24","6","23","21","15","15","24","16","21","18","20","16","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","11","24","13","26","24","18","16","22","24","23","31","31","17","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","12","26","16","28","22","19","15","24","34","24","22","26","15","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","13","20","21","27","21","26","14","26","31","20","22","17","23","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","14","16","20","20","17","20","11","28","26","19","25","9","15","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-08-08","15","13","14","15","16","16","8","18","31","19","13","6","13"," - - - - "," - - - - "," - - - - ","µg/m³"
