"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2019-10-06","5","14","14"," - - - - ","16","9","15"," - - - - "," - - - - ","19","10","7","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","6","17","19"," - - - - ","16"," - - - - ","15"," - - - - "," - - - - ","19"," - - - - ","2","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","7","19","22"," - - - - ","11","19","15"," - - - - "," - - - - ","16","9","9","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","8","18","21"," - - - - ","15","17","19"," - - - - "," - - - - ","20","3","6","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","9","23","31"," - - - - ","22","14","27"," - - - - ","3","22","2","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","10","17","34"," - - - - ","23","17","27"," - - - - ","8","24","3","19","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","11","14","22"," - - - - ","19","16","27"," - - - - ","4","23","11","17","8","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","12","10","22"," - - - - ","13","16","16"," - - - - ","5","18","19","11","4","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","13","13","9"," - - - - ","10","14","10"," - - - - ","4","11","13"," - - - - ","17","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","14","16","9"," - - - - ","9","13","9"," - - - - "," - - - - ","11","13","28","4","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","15","13","9"," - - - - ","9","12","8"," - - - - "," - - - - ","11","14","24","8","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","16","14","8"," - - - - ","10","11","7"," - - - - ","7","10","7","27","22","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","17","11","9"," - - - - ","11","10","7"," - - - - "," - - - - ","10","19","16","19","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","18","11","9"," - - - - ","11","11","8"," - - - - ","18","15","27","15","19","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","19","12","15"," - - - - ","11","12","8"," - - - - ","6","23","22","4","25","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","20","25","14"," - - - - ","14","8","10"," - - - - ","19","18","18","2","8","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","21","13","12"," - - - - ","13","7","10"," - - - - ","9","15","18","2","18","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","22","12","14"," - - - - ","10","7","10"," - - - - ","16","15","6","15","11","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-06","23","10","12"," - - - - ","10","8","10"," - - - - "," - - - - ","15","14","7","10","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","0","9","9"," - - - - ","10","7","10"," - - - - ","17"," - - - - ","8","8","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","1","9","8"," - - - - ","8"," - - - - ","9"," - - - - "," - - - - ","15","6","5","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","2","12","8"," - - - - ","7"," - - - - ","7"," - - - - "," - - - - ","7","13","5","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","3","11","12"," - - - - ","6","8","7"," - - - - "," - - - - ","6","17","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","4","10","15"," - - - - ","6","6","6"," - - - - "," - - - - ","6","19","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","5","10","11"," - - - - ","9","7","5"," - - - - ","7","8","30","2","7","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","6","10","12"," - - - - ","13","8","10"," - - - - ","16","14","35","5"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","7","14","15","25","14"," - - - - ","10"," - - - - ","7","10","29","13","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","8","26","21","23","14","16","12"," - - - - "," - - - - ","11","7","14","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","9","20","20","26","12","19","13"," - - - - "," - - - - ","12","8","2","10","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","10","17","22","27","14","22","15"," - - - - ","3","16"," - - - - "," - - - - ","6","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","11","16","22","29","12","20","14"," - - - - "," - - - - ","15","19","10","31","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","12","12","11","14","12","11","14"," - - - - ","14","10"," - - - - ","7","34","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","13","10","8","13","7","9","10"," - - - - "," - - - - ","11","2","17"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","14","8","8","11","8","9","7"," - - - - ","3","9","5","16","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","15","8","8","11","8","6","7"," - - - - ","12","8","13","7","15","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","16","8","7","9","7","7","6"," - - - - "," - - - - ","11","5","8","11","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","17","8","8","9","8","6","6"," - - - - ","6","11","8","16","21","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","18","8","10","11","12","10","7"," - - - - ","14","15","22","9","22","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","19","11","9","12","12","9","9"," - - - - ","21","16","14","14","5","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","20","9","10","10","11","7","12"," - - - - ","8","17"," - - - - ","3"," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","21","7","9","9","11","8","14"," - - - - ","10","18","14","20","17","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","22","7","11","12","10","9","11"," - - - - ","2","16","13","16","12","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-07","23","8","11","15","9","9","10"," - - - - "," - - - - ","14","5","8","8","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","0","8","10","14"," - - - - ","9","11"," - - - - "," - - - - "," - - - - ","5","10","32","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","1","9","8","13","9","8","10"," - - - - ","9","13","13","12","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","2","9","8","12","9","8","9"," - - - - ","18","13","3","14","12","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","3","9","8","14","8","9","10"," - - - - ","5","13","6","17","3","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","4","10","8","13","9","9","10"," - - - - "," - - - - ","13","11","9","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","5","10","9","13","12","10","9"," - - - - ","9","16","6","4","28","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","6","10","11","15","15","10","10"," - - - - ","35","18","10","5","8","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","7","12","13","18","16","11","12"," - - - - ","20","21","13","15","22","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","8","12","14","23","16","12","13"," - - - - "," - - - - ","22","6","12","13","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","9","14","11","25","15","17","12"," - - - - ","21","23","3","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","10","16","12","22","14","14","12"," - - - - ","33","17","28","18","7","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","11","16","17","21","14","10","13"," - - - - ","31","14","5","24","20","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","12","14","19","16","12","9","14"," - - - - ","31","11","4","16","34","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","13","12","13","15","12","9","15"," - - - - ","21","12","13","18","38","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","14","11","13","14","13","9","14"," - - - - ","8","13","19","20","20","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","15","10","12","14","14","10","11"," - - - - ","21","16","6","13","4","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","16","10","13","14","14","10","13"," - - - - ","20","14","12","19","20","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","17","10","12","15","17","10","12"," - - - - ","26","14","12","19","32","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","18","10","14","14","30","10","12"," - - - - ","31","15","18","14","26","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","19","12","13","14","20","10","11"," - - - - ","14","16","20","18","6","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","20","11","13","13","19","10","11"," - - - - ","10","26","9","8","3","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","21","11","12","13","17","9","13"," - - - - ","27","20"," - - - - ","12","23","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","22","10","12","12","15","9","13"," - - - - ","66","17","6","10","20","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-08","23","9","11","11","10","9","12"," - - - - "," - - - - ","13","9","15","17","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","0","9","9","11"," - - - - ","8","13"," - - - - ","26","14","19","12","10","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","1","10","9","9","14"," - - - - ","8"," - - - - ","20","13"," - - - - ","17","5","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","2","9","12","9","19"," - - - - ","8"," - - - - ","24","10","13","10","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","3","9","17","14","12"," - - - - ","18"," - - - - ","25","10","24","8","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","4","9","12","14","9","10","13"," - - - - ","19","10"," - - - - ","5","14","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","5","11","14","12","10","9","10"," - - - - "," - - - - ","12","24","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","6","13","12","12","10","9","9"," - - - - ","3","12"," - - - - ","10","3","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","7","15","15","16","12"," - - - - ","13"," - - - - ","19","11","4","4","2","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","8","19","18","17","12","12","13","25"," - - - - ","12"," - - - - ","17","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","9","24","26","21","14","14","15","29","7","14"," - - - - "," - - - - ","26","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","10","22","26","26","17","22","18","48","5","15"," - - - - ","14","3","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","11","22","28","28","22","31","20","46","12","13","14","16","44","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","12","23","28","33","26","29","22","26","18","13","30","11","12","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","13","27","29","40","18","22","23","29","25","20","36","12","45","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","14","34","26","32","14","13","24","36","27","12","45"," - - - - ","19","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","15","31","19","22","12","11","17","47","19","14","31"," - - - - ","3","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","16","20","14","16","11","10","13","32","15","12","9","14","5","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","17","13","13","11","12","9","10","21","20","11","9"," - - - - ","15","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","18","10","13","11","12","8","11","18","25","13","23"," - - - - ","33","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","19","10","11","10","13","8","12","19","15","16"," - - - - "," - - - - ","22","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","20","10","13","11","26","7","12","18","10","22","10"," - - - - ","14","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","21","10","15","10","25","7","14","19","19","24","19"," - - - - ","14","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","22","10","12","8","15","7","25","18","35","20","3"," - - - - ","16","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-09","23","10","9","7","16","6","15","21"," - - - - ","15","8"," - - - - ","16","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","0"," - - - - ","9","8","11","6","11","14"," - - - - ","9","6"," - - - - ","10","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","1","8","8","7","8","6","11","12","17","8"," - - - - "," - - - - ","22","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","2","9","9","8","8"," - - - - ","8","12","6","7"," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","3","9","8","8","9","8","7","11","9","7"," - - - - "," - - - - ","18","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","4","9","10","10","11"," - - - - ","8","12","5","8","33"," - - - - ","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","5","13","14","10","11","7","10","14","10","8","24"," - - - - ","2","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","6","14","13","11","12"," - - - - "," - - - - ","19","11","10"," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","7","16","24","16","14"," - - - - ","12","21","8","16","3"," - - - - ","20","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","8","18","19","17","15","10","13","23"," - - - - ","21","25","2","17","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","9","24","20","20","17","12","13","26"," - - - - ","15"," - - - - "," - - - - ","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","10","29","18","23","20","17","16","32","19","16","11","8","29","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","11","31","22","28","24","27","19","31","15","22","13","16","3","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","12","28","25","38","28","28","20","32","30","26","40","33","11","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","13","28","28","51","29","29","24","33","26","20","36","37","19","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","14","36","30","48","27","27","28","36","38","22","30","29","36","36"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","15","33","28","40","23","23","29","36","30","21","30","17","26","33"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","16","29","26","34","23","19","27","40","35","18","44"," - - - - ","8","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","17","24","26","28","19","15","24","38","32","17","49"," - - - - ","32","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","18","19","20","20","14","13","25","36","37","30","40","17","52","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","19","14","15","17","15","11","19","34","19","32","31","22","34","33"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","20","12","17","14","18","11","16","24","30","32","14","15","15","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","21","13","19","13","21","11","17","21","70","32","13","21","17","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","22","14","16","14","18","14","25","21"," - - - - ","17","17","22","24","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-10","23","14","11","15","13","12","19","21"," - - - - ","10","15","12","44","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","0","13","11","12","12","10","11","14","14"," - - - - ","23","8","17","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","1","12","11","12","11","10","9","15","12","12","24"," - - - - "," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","2","12","11","13","16","10","11","17","11","14","19","14"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","3","13","14","15","16"," - - - - ","13"," - - - - ","15","14","31"," - - - - ","18","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","4","15","20","18","16","12","13","22"," - - - - ","14","7"," - - - - "," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","5","15","19","21","17","13","15","26","17","14","16"," - - - - ","25","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","6","19","21","23","22","15","16","32","28","15","16","6","12","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","7","30","26","22","22","15","18","42","13","17","7","5","28","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","8","34","25","31","25","15","20","52"," - - - - ","19"," - - - - ","13","15","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","9","35","25","29","28","17","20","62"," - - - - ","19","2"," - - - - "," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","10","30","27","28","29","25","27","65","18"," - - - - ","17","18","28","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","11","33","30","29","29","26","25","47","20","30","35","39","15","33"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","12","22","45","28","32","25","29","46","10","34","41","41","32","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","13","32","69","40","31","27","26","99","8","46","18","33","4","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","14","31","22","28","25","22","28","47","17","30","3","37","20","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","15","29","25","28","20","18","42","27","26","28","18","18","24","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","16","26","21","26","20","16","34","26","5","21","22","22","27","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","17","24","19","25","19","16","21","25","5","22","22","16","48","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","18","23","15","21","15","14","19","23","6","32","20","6","11","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","19","16","15","15","11","11","14","19","23","22","14","8","6","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","20","12","12","13","9","9","10","17","3","14","13"," - - - - "," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","21","11","9","15","8","8","10","22","27","13","11"," - - - - ","14","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","22","11","8","15","7","7","10","16"," - - - - ","10","12"," - - - - ","9","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-11","23","12","9","22","7","6","8","13"," - - - - ","9","16"," - - - - ","12","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","0"," - - - - ","9","22","6","6","7","11","7","8","4","5","3","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","1","13","9","28","5","6","6","7"," - - - - ","8","3","12"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","2","14","10","28","5","5","5","7","4","13","4"," - - - - ","8","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","3","12","8","31","5","5","5","7"," - - - - ","13","7","3"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","4","13","8","31","5","5","5","6","12","9","5"," - - - - ","2","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","5","17","6","32","5","5","5","6","2","8","14"," - - - - ","7","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","6","19","6","32","5","5","6","8","7","9","10"," - - - - "," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","7","16","8","35","5","6","5","8","9","9","9"," - - - - ","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","8","17","9","36","6","6","6","8","10","9","6"," - - - - ","16","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","9","17","11","46","7","6","5","9","12","9","6"," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","10","19","12","46","7","7","6","10","9","8","11","2","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","11","29","14","39","7","9","6","10"," - - - - ","9","5","4","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","12","36","18","39","11","20","13","9","14","11","9","9","18","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","13","31","13","39","12","27","11","11","22","20","18","12","6","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","14","41","16","39","12","29","9","13","3","21","24","10","26","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","15","43","20","29","12","28","10","30"," - - - - ","34","31","15","24","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","16","27","18","29","11","32","11","27","7","21","17","24","21","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","17","31","12","19","13","30","13","33","18","37","27","14","8","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","18","29","14","19","15","23","10","30","15","25","21","15","12","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","19","30","19","19","31","16","10","28","16","36","23","16","7","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","20","28","21","19","34","15","14","37","27","27","24","12","42"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","21","19","17","21","22","14","24","50","14","22","16","11","12","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","22","18","16","21","24","15","31","37","27","18","7","18","20","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-12","23","16","16","20","16","18","19","33"," - - - - "," - - - - ","9","13","26","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","0","15","12","20","10","15","16","36","13"," - - - - ","15","18","13","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","1","13","8","16","9","14","9","35","9","14","6","11"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","2","13","9","15","8","12","9","29","14","16","12"," - - - - "," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","3","18","10","17","11","12","7","25","9","16","5"," - - - - ","25","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","4","21","12","16","10","10","10","33","6","14","7"," - - - - ","36","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","5","21","15","19","9","10","11","32","22","15","20"," - - - - "," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","6","21","16","23","7","10","16","38","15","18","10","7","6","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","7","21","19","22","7","11","21","42","7","23","16","9","19","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","8","25","19","23","10","12","19","46","15","17","3","10","28","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","9","24","20","26","14","15","24","50","25","11"," - - - - ","10","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","10","21","21","28","17","21","24","49","26","19","12","19","56","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","11","25","30","36","17","23","23","56","14","19","10","30","10","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","12","26","30","36","19","27","17","44","49","9","24","19","25","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","13","29","29","40","17","24","18","31","24","15","24","30","13","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","14","33","25","33","13","16","20","27","29","18","26","26","15","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","15","31","19","28","12","9","19","32","42","9","27","14","22","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","16","22","16","14","11","8","13","31","11","8","24","20","16","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","17","14","13","12","10","8","14","27","27","12","21","17","17","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","18","11","11","11","12","8","13","22"," - - - - ","9","24","14"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","19","11","11","13","13","9","11","18","13","11","21","8","26","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","20","17","9","11","10","7","12","16","13","32","21"," - - - - ","10","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","21","9","11","7","11","6","13","17","17"," - - - - ","2","3"," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","22","7","12","7","13","6","9","17","12","13","10","4","13","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-13","23","7","8","7","8","7","8","18"," - - - - ","12","8","6","15","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","0","7","15","7","7","7","8","19","9"," - - - - ","8","12","4","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","1","11"," - - - - ","8","7","7","6","18","27","15","9","8","16","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","2","13","26","9","8","6","9","21"," - - - - ","11","13","7","25","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","3","14","8","8","8","5","12"," - - - - "," - - - - ","20","7","10"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","4","14","12","12","8","5"," - - - - ","19","8"," - - - - ","7"," - - - - "," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","5","12","14","15","8","6","7","23","12","30","6"," - - - - ","19","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","6","17","14","18","11","6","7","27","20","16","16"," - - - - ","5","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","7","36","16","25","15"," - - - - ","9","27","18","14","3"," - - - - ","20","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","8","28","22","33","14","15","15","29","11","16","5"," - - - - ","3","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","9","26","25","31","18","19","16","33","6","23"," - - - - "," - - - - ","4","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","10","20","22","27","23","25","17","30","25","22","3"," - - - - ","5","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-10-14","11","22","22","27","24","24","22","26","5","15","18","16","54","16"," - - - - "," - - - - ","µg/m³"
