"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2021-06-12","15","10","8","6","11"," - - - - "," - - - - ","9","12","9","2"," - - - - ","3","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","16","8","7","4","12"," - - - - "," - - - - ","7","11","10"," - - - - "," - - - - ","4","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","17","8","7","5","9"," - - - - "," - - - - ","8","17","9","7"," - - - - ","22","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","18","8","7","5","8"," - - - - "," - - - - ","8","10","9"," - - - - "," - - - - ","27","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","19","14","7","4","12"," - - - - "," - - - - ","8","11","8","4"," - - - - ","8","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","20","14","6","5","12"," - - - - "," - - - - ","8","9","9"," - - - - "," - - - - ","10","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","21","13","7","5","13"," - - - - "," - - - - ","9","12","8","7"," - - - - ","5","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","22","8","7","6","16"," - - - - "," - - - - ","9","16","9","10"," - - - - ","3","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-12","23","8","7","6","13"," - - - - "," - - - - ","8","10","10","4"," - - - - ","16","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","0","7","7","4","13"," - - - - "," - - - - ","7","8","8","6"," - - - - ","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","1","7","7","4","10","7","8","6","10","7","9"," - - - - ","12","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","2","7","6","6","10","11","7","6","9","7","9"," - - - - ","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","3","10","6","8","8","13","7","6","6"," - - - - ","10"," - - - - ","15","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","4","10","6","8","7","10","7","6","7"," - - - - ","11"," - - - - ","10","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","5","10","7","9","7","9","7","7","5"," - - - - ","12"," - - - - "," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","6","12","8","9","7","9","8","8","7"," - - - - ","9"," - - - - ","8","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","7","12","8","9","8","9","7","8","7"," - - - - ","11"," - - - - ","24","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","8","15","10","9","7","9","9","7","9","8","10"," - - - - ","3","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","9","16","10","9","8","12","9","8","9","8","14"," - - - - ","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","10","16","9","11","9","12","16","8","7","12","13"," - - - - ","13","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","11","17","7","9","9"," - - - - ","8","8","14","8","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","12","11","6","7","9","9","8","8","22","8","7"," - - - - ","8","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","13","9","7","5","10","7","11","8","28","9","5"," - - - - ","21","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","14","8","6","5","10","8","9","8","15","8","6"," - - - - ","21","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","15","8","6","5","10","9","8","8","6","8"," - - - - "," - - - - ","2","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","16","8","6","5","11","8","9","7","4","7","3"," - - - - ","7","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","17","8","7","5","9","8","9","8","6","7","3"," - - - - ","24","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","18","10","8","6","10","8","11","9","4"," - - - - "," - - - - "," - - - - ","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","19","8","7","5","10","9","13","8","6","9","4"," - - - - ","2","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","20","8","7","6","10","9","12","8","4","8","8"," - - - - ","11","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","21","10","9","7","12","11","9","8","21","9","8"," - - - - ","18","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","22","10","8","6","11","10","9","8","9","10"," - - - - "," - - - - ","13","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-13","23","8","7","6","10"," - - - - ","8","8","5","8"," - - - - "," - - - - ","9","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","0","10","7","8","11","8","8","7","7","7","6"," - - - - ","8","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","1","10","6","5","7","7","7","6","5","8","13"," - - - - ","6","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","2","7","6","5","12","6","8","6","5","7","8"," - - - - ","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","3","7","8","5","7","6","6","7","4","7","5"," - - - - ","20","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","4","11","6","8","7","7","6","7","6"," - - - - ","12"," - - - - ","5","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","5","12","7","7","7","9","8","8","10","10","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","6","12","8","7","7","9","11","8","8","8","12"," - - - - ","17","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","7","13","11","7","8","10","16","9","21","7","11"," - - - - ","5","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","8","13","12","8","8","11","11","10","18","9","10"," - - - - "," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","9","14","12","10","13","13","14","14","12","9","12"," - - - - ","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","10","16","11","11","14","14","10","9","13","12","4"," - - - - ","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","11","14","9","11","11","12","10","7","12","11","10"," - - - - ","14","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","12","15","9","8","11","10","12","9","14","9"," - - - - "," - - - - ","4","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","13","13","8","7","10","12","9","11","8","7"," - - - - "," - - - - "," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","14","13","8","8","10","13","10","13","9","8"," - - - - "," - - - - ","13","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","15","11","8","7","11","9","10","10","7","9"," - - - - "," - - - - ","21","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","16","10","8","7","11","10","11","10","5","10"," - - - - "," - - - - ","27","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","17","11","9","7","12","10","11","10","7","10"," - - - - "," - - - - ","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","18","11","9","7","11","10","11","10","7","11"," - - - - "," - - - - ","9","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","19","11","8","7","11","10","11","9","6","10"," - - - - "," - - - - ","8","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","20","11","8","7","13","11","13","9","8","10"," - - - - "," - - - - ","11","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","21","13","8","7","14","12","12","9","10","11"," - - - - "," - - - - ","7","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","22","12","8","7","14","10","10","9","9","10"," - - - - "," - - - - ","13","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-14","23","12","7","7","12","10","9","8","10","9"," - - - - "," - - - - ","29","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","0","10","8","6","12","9","9","7","12","8"," - - - - "," - - - - ","10","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","1","10","7","6","15","9","14","7","4","28"," - - - - "," - - - - ","12","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","2","10","10","8","11","10","14","7","9","49"," - - - - "," - - - - ","26","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","3","10","8","7","9","16","8","9","10","8"," - - - - "," - - - - ","18","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","4","12","8","11","10","13","8","9","10","7","4"," - - - - "," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","5","14","10","10","11","12","13","9","13","8","9"," - - - - ","19","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","6","15","9","9","10","10","10","10","14","10","9"," - - - - ","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","7","18","11","11","12","12","11","11","14","9","11"," - - - - ","3","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","8","19","12","11","12","14","16","11","13","10","10"," - - - - "," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","9","14","11","14","12","19","29","14","13","16","7"," - - - - ","12","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","10","22","11","14","12","13","18","10","15","13","13"," - - - - ","3","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","11","21","10","11","14","15","14","11","12","11","19"," - - - - ","22","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","12","18","10","11","13","17","13","11","12","9","11"," - - - - ","14","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","13","16","10","10","13","17","13","10","14"," - - - - ","16"," - - - - ","15","38"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","14","14","10","10","13","18","12","11","9"," - - - - ","10"," - - - - ","13","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","15","17","10","12","12","18","12","11","10"," - - - - ","14"," - - - - ","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","16","18","9","11","12","13","12","12","8"," - - - - ","13"," - - - - ","11","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","17","18","10","9","14","13","14","11","8"," - - - - ","11"," - - - - ","11","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","18","16","11","10","14","13","16","11","10"," - - - - ","12"," - - - - ","14","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","19","16","10","10","14","14","14","10","14"," - - - - ","7"," - - - - ","16","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","20","16","10","9","14","14","14","11","14"," - - - - ","9"," - - - - ","10","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","21","15","10","9","15","13","13","11"," - - - - "," - - - - ","9"," - - - - "," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","22","16","10","8","15","12","14","10","18"," - - - - ","11"," - - - - ","23","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-15","23","13","9","8","14","12","13","9","15"," - - - - ","8"," - - - - ","5","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","0","13","9","8","15","13","13","9","13"," - - - - ","7"," - - - - ","2","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","1","13","10","8","16","12","15","10","20"," - - - - ","8"," - - - - ","2","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","2","13","12","10","16","13","15","10","26"," - - - - ","6"," - - - - ","27","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","3","16","10","9","21","12","15","12","33"," - - - - ","14"," - - - - ","14","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","4","16","9","8","21","12","16","11","18"," - - - - ","16"," - - - - ","17","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","5","15","11","14","19","15","16","12","17"," - - - - ","13"," - - - - ","3","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","6","17","13","12","12","18","17","16","16"," - - - - ","17"," - - - - ","5","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","7","18","13","14","15","18","19","14","14"," - - - - ","14"," - - - - ","43","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","8","15","14","15","16","17","18","13","20"," - - - - ","16"," - - - - ","13","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","9","17","12","18","18","18","17","10","25"," - - - - ","12"," - - - - "," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","10","25","12","16","16","18","15","12","15"," - - - - ","18"," - - - - "," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","11","28","11","15","13","16"," - - - - ","13","11"," - - - - ","19"," - - - - ","30","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","12","22","11","14","13","15","13","12","11"," - - - - ","17"," - - - - ","34","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","13","18","11","13","14","16","15","11","13"," - - - - ","11"," - - - - ","19","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","14","17","9","8","12","15","12","23","6"," - - - - ","11"," - - - - ","16","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","15","14","9","9","15","15","11","9","16"," - - - - ","2"," - - - - "," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","16","14","11","10","15","13","14","10","19"," - - - - ","6"," - - - - ","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","17","15","15","11","14","12","35","14","10"," - - - - ","7"," - - - - ","16","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","18","19","13","13","12","10","11","22"," - - - - "," - - - - "," - - - - "," - - - - ","67","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","19","7","7","6","9","7","10","12"," - - - - "," - - - - "," - - - - "," - - - - ","18","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","20","8","7","6","9","8","9","7"," - - - - "," - - - - ","10"," - - - - ","10","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","21","7","7","5","10","11","8","7","6"," - - - - ","9"," - - - - ","2"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","22","11","7","5","9","8","11","8","17"," - - - - ","7","6"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-16","23","7","5","5","10","8","13","8","16"," - - - - ","7"," - - - - ","11","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","0","7","6","5","10","10","12","8","12"," - - - - ","8","6","6","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","1","6","7","5","11","11","16","8","10"," - - - - ","9","2","29","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","2","6","10","6","15","15","15","7","27"," - - - - ","5","2","24","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","3","7","12","10","17","15","15","8","16"," - - - - ","7","14","17","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","4","12","13","10","20","12","25","12","16"," - - - - ","9","20","21","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","5","18","12","11","21","16","12","12","18"," - - - - ","12","30","13","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","6","20","14","11","26","16","12","13","33"," - - - - ","11","23","17","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","7","14","15","11","30","15","10","21","28"," - - - - ","15","20","18","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","8","19","16","13","24","17","11","17","23"," - - - - ","13","27","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","9","15","12","12","14","17","12","14","21"," - - - - ","18","14","3","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","10","18","9","11","14","15","12","9","17"," - - - - ","7","6","5","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","11","18","8","12","13","15","10","7","14","2","9","18","16","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","12","20","10","8","10","11","12","7","15","8","8","12","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","13","14","7","7","10","10","10","9","16","7","8","8","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","14","10","8","6","10","9","10","9","15","8","6","4"," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","15","9","8","7","10","10","10","8","22","8"," - - - - ","5","2","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","16","10","11","7","14","9","10","8","7"," - - - - ","3","13","20","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","17","10","7","4","9"," - - - - ","7","13","17","11","7","10","43","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","18","6","5"," - - - - ","10","5","6","6","7","6"," - - - - "," - - - - ","4","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","19","6","6"," - - - - ","9","5","8","4","7","5"," - - - - ","3"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","20","6","7"," - - - - ","10","8","10","5","8","5"," - - - - ","4","15","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","21","6","8"," - - - - ","10","8","13","7","6","9"," - - - - ","8","8","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","22","5","8"," - - - - ","18","9","11","9","14","13"," - - - - ","10","3","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-17","23","5","10"," - - - - ","14","13","15","10","12","9"," - - - - ","15","23","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","0","8","12"," - - - - ","13","14","12","11","9","8","3","9","22","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","1","9","10","5","8","13","15","12"," - - - - ","15","12","12","23","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","2","7","10","7","9","12","8","12","8","12","7","5","10","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","3"," - - - - ","8","9","13","12","9","11","15","16","13","18","9","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","4","29","8","6","14","12","9","11","13","14","9","29"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","5","33","9","7","14","12","8","15","14","13","5","16","15","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","6","48","11","8","16","13","10","17","14"," - - - - ","13","26","6","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","7","32","14","10","20","14","15","19","24","21","10","23","27","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","8","43","18","11","20","15","12","15","42","24","7","31","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","9","28","18","13","22","20","15","12","30","22","8","12","17","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","10","26","13","15","14","20","13","13","14","26","16","14","35","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","11","17","11","15","18","29","15","11","10","16","7","5","40","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","12","21","11","16","14","22","13","10","11","14","12","10","27","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","13","23","10","13","16","19","13","10","15","13","14","8","17","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","14","20","12","11","14","15","16","11","22","12","14","11","3","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","15","16","11","10","14","15","14","12","11","12","7","16","4","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","16","16","11","11","18","20","15","12","11","16","8","11","19","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","17","20","14","15","20","23","18","12","13","16","10","6","33","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","18","29","15","17","18","20","17","17","12","14","21","10","13","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","19","25","13","13","18","16","17","15","15","15","24","11","24","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","20","19","12","12","21","17","18","14","18","17","18","9","12","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","21","19","14","15","37","18","23","13","22","22","15","14","11","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","22","20","16","17","33","21","24","15","21","23","11","17","13","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-18","23","19","15","14","29","21","23","15","25","22","17","20","16","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","0","21","15","14","25","29","23","16","21","21","13","14","18","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","1","22","17","14","36","20","26","16","17","31","10","8","18","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","2","22","19","15","39","20","25","16","20","25","7","12","10","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","3","22","20","18","61","23","28","18","18","18","13","15","55","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","4","24","21","19","66","23","30","18","18","18","23","14","26","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","5","23","21","19","59","26","26","21","17","20","26","14","37","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","6","38","21","31","28","31","24","21","16","33","22","18","49","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","7","44","20","31","21","33","27","24","20","21","20","15","26","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","8","39","24","24","22","38","21","22","17","19","19","12","11","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","9","38","21","22","28","37","21","24","16","22","8","11","18","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","10","32","17","22","31","33","20","21","16","26","12","13","6","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","11","32","17","25","23","28","22","17","17","23","22","18","6","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","12","36","16","21","21","24","20","16","26","17","17","9","18","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","13","36","13","19","19","20","19","17","38","18","24","9","23","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","14","30","13","16","17","17","18","16","28","15","23","11","15","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","15","25","13","24","21","21","17","17","26","16","16","8"," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","16","24","15","19","19","20","20","17","23"," - - - - ","16","10","23","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","17","19","14","12","21","16","18","17","27"," - - - - ","14","8","23","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","18","17","12","10","26","15","16","15","29","17","9","11"," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","19","39","12","11","22","15","15","12","18","15","9","10","26","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","20","27","12","10","25","14","17","12","19","16"," - - - - ","13","11","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","21","19","11","10","23","14","20","12","18","18","10","11","8","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","22","21","13","10","24","20","23","13","20","18","10","13","5","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-19","23","16","14","12","20","17","18","17","13"," - - - - ","13","13","13","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","0","14","13","13","17","17","15","16","13","14","10","7"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","1","23","13","15","15"," - - - - ","14","14","11","13","15","6","12","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","2","28","14","13","13","15","12","13","9","12","16","8","11","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","3","20","13","13","11","14","12","11","9","10","17","10","10","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","4","22","12","14","11","15","12","12","10","10","20","9","28","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","5","26","11","14","11","14","13","12","9"," - - - - ","18","9","31","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","6","26","11","13","11","15","13","13","8"," - - - - ","17","11","25","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","7","15","11","12","13","14","11","13","13"," - - - - ","17","8","11","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","8","17","12","13","13","14","13","14","24","11","15","10","20","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","9","20","14","14","16","15","17","19","14","10","15","7","7","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","10","16","17","17","20","16","21","15","16","11","6","11","12","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","11","13","18","17","27","19","20","7","25","13","11","10","21","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","12","13","16","11","19","13","25","5","24","17","5","7","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","13","13"," - - - - ","8","13","12","17","6","22","15","6","11","6","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","14","11"," - - - - ","7","12","13","11","7","19","11","5","15","8","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","15","12"," - - - - ","6","14","13","11","6","17","11","5","9","6","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","16","14"," - - - - ","6","16","14","11","10","15"," - - - - ","3","13","21","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","17","15"," - - - - ","5","23","16","16","12","28"," - - - - ","6","14","14","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","18","10"," - - - - ","7","27","14","23","13","24","12"," - - - - ","9","11","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","19","9"," - - - - ","9","29","8","22","14","15","13"," - - - - ","12","18","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","20","10"," - - - - ","8","29","10","20","13","12","15","8","13","5","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","21","10"," - - - - ","7","20","14","26","14","11","18","7","12","13","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-06-20","22","10"," - - - - ","6","22","14","21","14","13","17","10","19","25","4"," - - - - "," - - - - ","µg/m³"
