ciudad,contaminante,fecha,anio,mes,dia_semana,nombre_dia,semana,estacion_anio,valor
Monterrey,CO,2024-11-03,2024,11,6,Sunday,44,Otoño,1.0097733516483516
Monterrey,CO,2024-11-04,2024,11,0,Monday,45,Otoño,1.2372516025641025
Monterrey,CO,2024-11-05,2024,11,1,Tuesday,45,Otoño,0.9933012820512821
Monterrey,CO,2024-11-06,2024,11,2,Wednesday,45,Otoño,1.208846153846154
Monterrey,CO,2024-11-07,2024,11,3,Thursday,45,Otoño,1.2226190476190477
Monterrey,CO,2024-11-08,2024,11,4,Friday,45,Otoño,1.024684065934066
Monterrey,CO,2024-11-09,2024,11,5,Saturday,45,Otoño,1.0989812271062271
Monterrey,CO,2024-11-10,2024,11,6,Sunday,45,Otoño,1.257985347985348
Monterrey,CO,2024-11-11,2024,11,0,Monday,46,Otoño,1.4261011904761904
Monterrey,CO,2024-11-12,2024,11,1,Tuesday,46,Otoño,1.264787087912088
Monterrey,CO,2024-11-13,2024,11,2,Wednesday,46,Otoño,1.18040521978022
Monterrey,CO,2024-11-14,2024,11,3,Thursday,46,Otoño,1.1356868131868132
Monterrey,CO,2024-11-15,2024,11,4,Friday,46,Otoño,1.2567261904761906
Monterrey,CO,2024-11-16,2024,11,5,Saturday,46,Otoño,1.3218452380952381
Monterrey,CO,2024-11-17,2024,11,6,Sunday,46,Otoño,1.3127770146520146
Monterrey,CO,2024-11-18,2024,11,0,Monday,47,Otoño,1.2264037004662005
Monterrey,CO,2024-11-19,2024,11,1,Tuesday,47,Otoño,1.437860576923077
Monterrey,CO,2024-11-20,2024,11,2,Wednesday,47,Otoño,1.3064864996114995
Monterrey,CO,2024-11-21,2024,11,3,Thursday,47,Otoño,1.4476602564102563
Monterrey,CO,2024-11-22,2024,11,4,Friday,47,Otoño,1.652051282051282
Monterrey,CO,2024-11-23,2024,11,5,Saturday,47,Otoño,1.6532371794871796
Monterrey,CO,2024-11-24,2024,11,6,Sunday,47,Otoño,1.7578846153846153
Monterrey,CO,2024-11-25,2024,11,0,Monday,48,Otoño,1.9005448717948719
Monterrey,CO,2024-11-26,2024,11,1,Tuesday,48,Otoño,1.5561858974358975
Monterrey,CO,2024-11-27,2024,11,2,Wednesday,48,Otoño,2.050096153846154
Monterrey,CO,2024-11-28,2024,11,3,Thursday,48,Otoño,1.6437793803418803
Monterrey,CO,2024-11-29,2024,11,4,Friday,48,Otoño,1.2668135683760684
Monterrey,CO,2024-11-30,2024,11,5,Saturday,48,Otoño,1.502820512820513
Monterrey,CO,2024-12-01,2024,12,6,Sunday,48,Invierno,1.681690705128205
Monterrey,CO,2024-12-02,2024,12,0,Monday,49,Invierno,1.5001842948717947
Monterrey,CO,2024-12-03,2024,12,1,Tuesday,49,Invierno,1.411690705128205
Monterrey,CO,2024-12-04,2024,12,2,Wednesday,49,Invierno,1.6495737942612942
Monterrey,CO,2024-12-05,2024,12,3,Thursday,49,Invierno,1.5800892857142859
Monterrey,CO,2024-12-06,2024,12,4,Friday,49,Invierno,1.2183562271062272
Monterrey,CO,2024-12-07,2024,12,5,Saturday,49,Invierno,1.3907738095238094
Monterrey,CO,2024-12-08,2024,12,6,Sunday,49,Invierno,2.198992673992674
Monterrey,CO,2024-12-09,2024,12,0,Monday,50,Invierno,2.1639697802197806
Monterrey,CO,2024-12-10,2024,12,1,Tuesday,50,Invierno,1.6757028388278388
Monterrey,CO,2024-12-11,2024,12,2,Wednesday,50,Invierno,1.3107397116772117
Monterrey,CO,2024-12-12,2024,12,3,Thursday,50,Invierno,1.5842216117216117
Monterrey,CO,2024-12-13,2024,12,4,Friday,50,Invierno,2.0374198717948717
Monterrey,CO,2024-12-14,2024,12,5,Saturday,50,Invierno,1.884562728937729
Monterrey,CO,2024-12-15,2024,12,6,Sunday,50,Invierno,1.6189903846153848
Monterrey,CO,2024-12-16,2024,12,0,Monday,51,Invierno,1.6876488095238094
Monterrey,CO,2024-12-17,2024,12,1,Tuesday,51,Invierno,1.506517857142857
Monterrey,CO,2024-12-18,2024,12,2,Wednesday,51,Invierno,1.3589217032967034
Monterrey,CO,2024-12-19,2024,12,3,Thursday,51,Invierno,1.3749404761904762
Monterrey,CO,2024-12-20,2024,12,4,Friday,51,Invierno,1.52125
Monterrey,CO,2024-12-21,2024,12,5,Saturday,51,Invierno,1.3879166666666667
Monterrey,CO,2024-12-22,2024,12,6,Sunday,51,Invierno,1.388422619047619
Monterrey,CO,2024-12-23,2024,12,0,Monday,52,Invierno,1.5977678571428573
Monterrey,CO,2024-12-24,2024,12,1,Tuesday,52,Invierno,1.897220695970696
Monterrey,CO,2024-12-25,2024,12,2,Wednesday,52,Invierno,1.542985347985348
Monterrey,CO,2024-12-26,2024,12,3,Thursday,52,Invierno,1.5125
Monterrey,CO,2024-12-27,2024,12,4,Friday,52,Invierno,1.7385416666666667
Monterrey,CO,2024-12-28,2024,12,5,Saturday,52,Invierno,1.6334615384615383
Monterrey,CO,2024-12-29,2024,12,6,Sunday,52,Invierno,1.857747252747253
Monterrey,CO,2024-12-30,2024,12,0,Monday,1,Invierno,1.9299908424908425
Monterrey,CO,2024-12-31,2024,12,1,Tuesday,1,Invierno,1.7537500000000001
Monterrey,NO2,2019-01-01,2019,1,1,Tuesday,1,Invierno,0.015556521739130436
Monterrey,NO2,2019-01-02,2019,1,2,Wednesday,1,Invierno,0.012891666666666668
Monterrey,NO2,2019-01-03,2019,1,3,Thursday,1,Invierno,0.013387500000000002
Monterrey,NO2,2019-01-04,2019,1,4,Friday,1,Invierno,0.02148333333333333
Monterrey,NO2,2019-01-05,2019,1,5,Saturday,1,Invierno,0.024064583333333334
Monterrey,NO2,2019-01-06,2019,1,6,Sunday,1,Invierno,0.019758333333333333
Monterrey,NO2,2019-01-07,2019,1,0,Monday,2,Invierno,0.02266041666666667
Monterrey,NO2,2019-01-08,2019,1,1,Tuesday,2,Invierno,0.02079375
Monterrey,NO2,2019-01-09,2019,1,2,Wednesday,2,Invierno,0.013313194444444445
Monterrey,NO2,2019-01-10,2019,1,3,Thursday,2,Invierno,0.017025000000000002
Monterrey,NO2,2019-01-11,2019,1,4,Friday,2,Invierno,0.016158333333333334
Monterrey,NO2,2019-01-12,2019,1,5,Saturday,2,Invierno,0.015652083333333334
Monterrey,NO2,2019-01-13,2019,1,6,Sunday,2,Invierno,0.00944375
Monterrey,NO2,2019-01-14,2019,1,0,Monday,3,Invierno,0.009909722222222223
Monterrey,NO2,2019-01-15,2019,1,1,Tuesday,3,Invierno,0.011809027777777778
Monterrey,NO2,2019-01-16,2019,1,2,Wednesday,3,Invierno,0.015208333333333332
Monterrey,NO2,2019-01-17,2019,1,3,Thursday,3,Invierno,0.019791666666666666
Monterrey,NO2,2019-01-18,2019,1,4,Friday,3,Invierno,0.016777777777777777
Monterrey,NO2,2019-01-19,2019,1,5,Saturday,3,Invierno,0.012947916666666668
Monterrey,NO2,2019-01-20,2019,1,6,Sunday,3,Invierno,0.010472222222222223
Monterrey,NO2,2019-01-21,2019,1,0,Monday,4,Invierno,0.01628472222222222
Monterrey,NO2,2019-01-22,2019,1,1,Tuesday,4,Invierno,0.017697916666666667
Monterrey,NO2,2019-01-23,2019,1,2,Wednesday,4,Invierno,0.010770833333333334
Monterrey,NO2,2019-01-24,2019,1,3,Thursday,4,Invierno,0.018190972222222223
Monterrey,NO2,2019-01-25,2019,1,4,Friday,4,Invierno,0.01575
Monterrey,NO2,2019-01-26,2019,1,5,Saturday,4,Invierno,0.011822916666666667
Monterrey,NO2,2019-01-27,2019,1,6,Sunday,4,Invierno,0.007729166666666666
Monterrey,NO2,2019-01-28,2019,1,0,Monday,5,Invierno,0.017055555555555556
Monterrey,NO2,2019-01-29,2019,1,1,Tuesday,5,Invierno,0.00934375
Monterrey,NO2,2019-01-30,2019,1,2,Wednesday,5,Invierno,0.012413194444444444
Monterrey,NO2,2019-01-31,2019,1,3,Thursday,5,Invierno,0.014184027777777776
Monterrey,NO2,2019-02-01,2019,2,4,Friday,5,Invierno,0.015105072463768115
Monterrey,NO2,2019-02-02,2019,2,5,Saturday,5,Invierno,0.011458333333333334
Monterrey,NO2,2019-02-03,2019,2,6,Sunday,5,Invierno,0.0155625
Monterrey,NO2,2019-02-04,2019,2,0,Monday,6,Invierno,0.01642361111111111
Monterrey,NO2,2019-02-05,2019,2,1,Tuesday,6,Invierno,0.017576388888888888
Monterrey,NO2,2019-02-06,2019,2,2,Wednesday,6,Invierno,0.020545138888888887
Monterrey,NO2,2019-02-07,2019,2,3,Thursday,6,Invierno,0.016118055555555556
Monterrey,NO2,2019-02-08,2019,2,4,Friday,6,Invierno,0.00771875
Monterrey,NO2,2019-02-09,2019,2,5,Saturday,6,Invierno,0.011409722222222222
Monterrey,NO2,2019-02-10,2019,2,6,Sunday,6,Invierno,0.012364583333333333
Monterrey,NO2,2019-02-11,2019,2,0,Monday,7,Invierno,0.017052083333333332
Monterrey,NO2,2019-02-12,2019,2,1,Tuesday,7,Invierno,0.014368055555555556
Monterrey,NO2,2019-02-13,2019,2,2,Wednesday,7,Invierno,0.013368055555555555
Monterrey,NO2,2019-02-14,2019,2,3,Thursday,7,Invierno,0.0205625
Monterrey,NO2,2019-02-15,2019,2,4,Friday,7,Invierno,0.022326388888888892
Monterrey,NO2,2019-02-16,2019,2,5,Saturday,7,Invierno,0.017895833333333333
Monterrey,NO2,2019-02-17,2019,2,6,Sunday,7,Invierno,0.011118055555555555
Monterrey,NO2,2019-02-18,2019,2,0,Monday,8,Invierno,0.010895833333333334
Monterrey,NO2,2019-02-19,2019,2,1,Tuesday,8,Invierno,0.010006944444444445
Monterrey,NO2,2019-02-20,2019,2,2,Wednesday,8,Invierno,0.009350694444444444
Monterrey,NO2,2019-02-21,2019,2,3,Thursday,8,Invierno,0.015079861111111112
Monterrey,NO2,2019-02-22,2019,2,4,Friday,8,Invierno,0.014791666666666667
Monterrey,NO2,2019-02-23,2019,2,5,Saturday,8,Invierno,0.017430555555555557
Monterrey,NO2,2019-02-24,2019,2,6,Sunday,8,Invierno,0.008513888888888889
Monterrey,NO2,2019-02-25,2019,2,0,Monday,9,Invierno,0.010059027777777778
Monterrey,NO2,2019-02-26,2019,2,1,Tuesday,9,Invierno,0.017684027777777778
Monterrey,NO2,2019-02-27,2019,2,2,Wednesday,9,Invierno,0.021486111111111112
Monterrey,NO2,2019-02-28,2019,2,3,Thursday,9,Invierno,0.017954861111111112
Monterrey,NO2,2019-03-01,2019,3,4,Friday,9,Primavera,0.013663043478260872
Monterrey,NO2,2019-03-02,2019,3,5,Saturday,9,Primavera,0.01871875
Monterrey,NO2,2019-03-03,2019,3,6,Sunday,9,Primavera,0.017135416666666667
Monterrey,NO2,2019-03-04,2019,3,0,Monday,10,Primavera,0.011152777777777777
Monterrey,NO2,2019-03-05,2019,3,1,Tuesday,10,Primavera,0.008652777777777778
Monterrey,NO2,2019-03-06,2019,3,2,Wednesday,10,Primavera,0.0089375
Monterrey,NO2,2019-03-07,2019,3,3,Thursday,10,Primavera,0.022875000000000003
Monterrey,NO2,2019-03-08,2019,3,4,Friday,10,Primavera,0.024225694444444446
Monterrey,NO2,2019-03-09,2019,3,5,Saturday,10,Primavera,0.02379166666666667
Monterrey,NO2,2019-03-10,2019,3,6,Sunday,10,Primavera,0.017027777777777777
Monterrey,NO2,2019-03-11,2019,3,0,Monday,11,Primavera,0.0156875
Monterrey,NO2,2019-03-12,2019,3,1,Tuesday,11,Primavera,0.009725694444444445
Monterrey,NO2,2019-03-13,2019,3,2,Wednesday,11,Primavera,0.018423611111111113
Monterrey,NO2,2019-03-14,2019,3,3,Thursday,11,Primavera,0.027260416666666665
Monterrey,NO2,2019-03-15,2019,3,4,Friday,11,Primavera,0.016645833333333335
Monterrey,NO2,2019-03-16,2019,3,5,Saturday,11,Primavera,0.017781250000000002
Monterrey,NO2,2019-03-17,2019,3,6,Sunday,11,Primavera,0.014541666666666666
Monterrey,NO2,2019-03-18,2019,3,0,Monday,12,Primavera,0.015343750000000001
Monterrey,NO2,2019-03-19,2019,3,1,Tuesday,12,Primavera,0.020604166666666666
Monterrey,NO2,2019-03-20,2019,3,2,Wednesday,12,Primavera,0.022322916666666668
Monterrey,NO2,2019-03-21,2019,3,3,Thursday,12,Primavera,0.019708333333333335
Monterrey,NO2,2019-03-22,2019,3,4,Friday,12,Primavera,0.02401041666666667
Monterrey,NO2,2019-03-23,2019,3,5,Saturday,12,Primavera,0.018479166666666668
Monterrey,NO2,2019-03-24,2019,3,6,Sunday,12,Primavera,0.01985763888888889
Monterrey,NO2,2019-03-25,2019,3,0,Monday,13,Primavera,0.01926388888888889
Monterrey,NO2,2019-03-26,2019,3,1,Tuesday,13,Primavera,0.019
Monterrey,NO2,2019-03-27,2019,3,2,Wednesday,13,Primavera,0.011006944444444444
Monterrey,NO2,2019-03-28,2019,3,3,Thursday,13,Primavera,0.014805555555555556
Monterrey,NO2,2019-03-29,2019,3,4,Friday,13,Primavera,0.01851388888888889
Monterrey,NO2,2019-03-30,2019,3,5,Saturday,13,Primavera,0.015118055555555556
Monterrey,NO2,2019-03-31,2019,3,6,Sunday,13,Primavera,0.009909722222222223
Monterrey,NO2,2019-04-01,2019,4,0,Monday,14,Primavera,0.01341304347826087
Monterrey,NO2,2019-04-02,2019,4,1,Tuesday,14,Primavera,0.0131875
Monterrey,NO2,2019-04-03,2019,4,2,Wednesday,14,Primavera,0.011416666666666667
Monterrey,NO2,2019-04-04,2019,4,3,Thursday,14,Primavera,0.017097222222222222
Monterrey,NO2,2019-04-05,2019,4,4,Friday,14,Primavera,0.021583333333333333
Monterrey,NO2,2019-04-06,2019,4,5,Saturday,14,Primavera,0.013347222222222224
Monterrey,NO2,2019-04-07,2019,4,6,Sunday,14,Primavera,0.00976388888888889
Monterrey,NO2,2019-04-08,2019,4,0,Monday,15,Primavera,0.018805555555555555
Monterrey,NO2,2019-04-09,2019,4,1,Tuesday,15,Primavera,0.020777777777777777
Monterrey,NO2,2019-04-10,2019,4,2,Wednesday,15,Primavera,0.018065217391304348
Monterrey,NO2,2019-04-11,2019,4,3,Thursday,15,Primavera,0.012104166666666666
Monterrey,NO2,2019-04-12,2019,4,4,Friday,15,Primavera,0.012180555555555556
Monterrey,NO2,2019-04-13,2019,4,5,Saturday,15,Primavera,0.017416666666666667
Monterrey,NO2,2019-04-14,2019,4,6,Sunday,15,Primavera,0.012083333333333335
Monterrey,NO2,2019-04-15,2019,4,0,Monday,16,Primavera,0.014534722222222221
Monterrey,NO2,2019-04-16,2019,4,1,Tuesday,16,Primavera,0.017423611111111112
Monterrey,NO2,2019-04-17,2019,4,2,Wednesday,16,Primavera,0.018097222222222223
Monterrey,NO2,2019-04-18,2019,4,3,Thursday,16,Primavera,0.014826388888888889
Monterrey,NO2,2019-04-19,2019,4,4,Friday,16,Primavera,0.01045138888888889
Monterrey,NO2,2019-04-20,2019,4,5,Saturday,16,Primavera,0.011965277777777778
Monterrey,NO2,2019-04-21,2019,4,6,Sunday,16,Primavera,0.010729166666666666
Monterrey,NO2,2019-04-22,2019,4,0,Monday,17,Primavera,0.013430555555555557
Monterrey,NO2,2019-04-23,2019,4,1,Tuesday,17,Primavera,0.01386111111111111
Monterrey,NO2,2019-04-24,2019,4,2,Wednesday,17,Primavera,0.013263888888888888
Monterrey,NO2,2019-04-25,2019,4,3,Thursday,17,Primavera,0.017090277777777777
Monterrey,NO2,2019-04-26,2019,4,4,Friday,17,Primavera,0.015270833333333332
Monterrey,NO2,2019-04-27,2019,4,5,Saturday,17,Primavera,0.01404861111111111
Monterrey,NO2,2019-04-28,2019,4,6,Sunday,17,Primavera,0.009645833333333334
Monterrey,NO2,2019-04-29,2019,4,0,Monday,18,Primavera,0.01675
Monterrey,NO2,2019-04-30,2019,4,1,Tuesday,18,Primavera,0.015409722222222222
Monterrey,NO2,2019-05-01,2019,5,2,Wednesday,18,Primavera,0.01310144927536232
Monterrey,NO2,2019-05-02,2019,5,3,Thursday,18,Primavera,0.010527777777777777
Monterrey,NO2,2019-05-03,2019,5,4,Friday,18,Primavera,0.012333333333333333
Monterrey,NO2,2019-05-04,2019,5,5,Saturday,18,Primavera,0.011944444444444445
Monterrey,NO2,2019-05-05,2019,5,6,Sunday,18,Primavera,0.006409722222222222
Monterrey,NO2,2019-05-06,2019,5,0,Monday,19,Primavera,0.010868055555555554
Monterrey,NO2,2019-05-07,2019,5,1,Tuesday,19,Primavera,0.013027777777777777
Monterrey,NO2,2019-05-08,2019,5,2,Wednesday,19,Primavera,0.01029861111111111
Monterrey,NO2,2019-05-09,2019,5,3,Thursday,19,Primavera,0.00986111111111111
Monterrey,NO2,2019-05-10,2019,5,4,Friday,19,Primavera,0.01196376811594203
Monterrey,NO2,2019-05-11,2019,5,5,Saturday,19,Primavera,0.013395833333333334
Monterrey,NO2,2019-05-12,2019,5,6,Sunday,19,Primavera,0.008152777777777778
Monterrey,NO2,2019-05-13,2019,5,0,Monday,20,Primavera,0.01032638888888889
Monterrey,NO2,2019-05-14,2019,5,1,Tuesday,20,Primavera,0.009416666666666667
Monterrey,NO2,2019-05-15,2019,5,2,Wednesday,20,Primavera,0.00963888888888889
Monterrey,NO2,2019-05-16,2019,5,3,Thursday,20,Primavera,0.008833333333333334
Monterrey,NO2,2019-05-17,2019,5,4,Friday,20,Primavera,0.00998611111111111
Monterrey,NO2,2019-05-18,2019,5,5,Saturday,20,Primavera,0.012576388888888889
Monterrey,NO2,2019-05-19,2019,5,6,Sunday,20,Primavera,0.007145833333333334
Monterrey,NO2,2019-05-20,2019,5,0,Monday,21,Primavera,0.008312499999999999
Monterrey,NO2,2019-05-21,2019,5,1,Tuesday,21,Primavera,0.013541666666666665
Monterrey,NO2,2019-05-22,2019,5,2,Wednesday,21,Primavera,0.010493055555555556
Monterrey,NO2,2019-05-23,2019,5,3,Thursday,21,Primavera,0.009236111111111112
Monterrey,NO2,2019-05-24,2019,5,4,Friday,21,Primavera,0.007666666666666666
Monterrey,NO2,2019-05-25,2019,5,5,Saturday,21,Primavera,0.006902777777777778
Monterrey,NO2,2019-05-26,2019,5,6,Sunday,21,Primavera,0.007104166666666666
Monterrey,NO2,2019-05-27,2019,5,0,Monday,22,Primavera,0.008888888888888889
Monterrey,NO2,2019-05-28,2019,5,1,Tuesday,22,Primavera,0.011159722222222222
Monterrey,NO2,2019-05-29,2019,5,2,Wednesday,22,Primavera,0.010125
Monterrey,NO2,2019-05-30,2019,5,3,Thursday,22,Primavera,0.012770833333333334
Monterrey,NO2,2019-05-31,2019,5,4,Friday,22,Primavera,0.006791666666666667
Monterrey,NO2,2019-06-01,2019,6,5,Saturday,22,Verano,0.0071739130434782614
Monterrey,NO2,2019-06-02,2019,6,6,Sunday,22,Verano,0.0051739130434782605
Monterrey,NO2,2019-06-03,2019,6,0,Monday,23,Verano,0.005583333333333333
Monterrey,NO2,2019-06-04,2019,6,1,Tuesday,23,Verano,0.007770833333333334
Monterrey,NO2,2019-06-05,2019,6,2,Wednesday,23,Verano,0.010020833333333333
Monterrey,NO2,2019-06-06,2019,6,3,Thursday,23,Verano,0.012583333333333334
Monterrey,NO2,2019-06-07,2019,6,4,Friday,23,Verano,0.012895833333333334
Monterrey,NO2,2019-06-08,2019,6,5,Saturday,23,Verano,0.012041666666666666
Monterrey,NO2,2019-06-09,2019,6,6,Sunday,23,Verano,0.007791666666666666
Monterrey,NO2,2019-06-10,2019,6,0,Monday,24,Verano,0.0066875
Monterrey,NO2,2019-06-11,2019,6,1,Tuesday,24,Verano,0.011708333333333334
Monterrey,NO2,2019-06-12,2019,6,2,Wednesday,24,Verano,0.011604166666666667
Monterrey,NO2,2019-06-13,2019,6,3,Thursday,24,Verano,0.009375
Monterrey,NO2,2019-06-14,2019,6,4,Friday,24,Verano,0.008458333333333333
Monterrey,NO2,2019-06-15,2019,6,5,Saturday,24,Verano,0.0099375
Monterrey,NO2,2019-06-16,2019,6,6,Sunday,24,Verano,0.0075625
Monterrey,NO2,2019-06-17,2019,6,0,Monday,25,Verano,0.00920138888888889
Monterrey,NO2,2019-06-18,2019,6,1,Tuesday,25,Verano,0.008944444444444444
Monterrey,NO2,2019-06-19,2019,6,2,Wednesday,25,Verano,0.013541666666666667
Monterrey,NO2,2019-06-20,2019,6,3,Thursday,25,Verano,0.012409722222222223
Monterrey,NO2,2019-06-21,2019,6,4,Friday,25,Verano,0.010979166666666667
Monterrey,NO2,2019-06-22,2019,6,5,Saturday,25,Verano,0.009131944444444444
Monterrey,NO2,2019-06-23,2019,6,6,Sunday,25,Verano,0.008666666666666666
Monterrey,NO2,2019-06-24,2019,6,0,Monday,26,Verano,0.008409722222222223
Monterrey,NO2,2019-06-25,2019,6,1,Tuesday,26,Verano,0.009097222222222222
Monterrey,NO2,2019-06-26,2019,6,2,Wednesday,26,Verano,0.007111111111111111
Monterrey,NO2,2019-06-27,2019,6,3,Thursday,26,Verano,0.005722222222222222
Monterrey,NO2,2019-06-28,2019,6,4,Friday,26,Verano,0.0055138888888888885
Monterrey,NO2,2019-06-29,2019,6,5,Saturday,26,Verano,0.006375
Monterrey,NO2,2019-06-30,2019,6,6,Sunday,26,Verano,0.006611111111111112
Monterrey,NO2,2019-07-01,2019,7,0,Monday,27,Verano,0.00813840579710145
Monterrey,NO2,2019-07-02,2019,7,1,Tuesday,27,Verano,0.009229166666666667
Monterrey,NO2,2019-07-03,2019,7,2,Wednesday,27,Verano,0.00942013888888889
Monterrey,NO2,2019-07-04,2019,7,3,Thursday,27,Verano,0.009315277777777778
Monterrey,NO2,2019-07-05,2019,7,4,Friday,27,Verano,0.00829375
Monterrey,NO2,2019-07-06,2019,7,5,Saturday,27,Verano,0.006079166666666667
Monterrey,NO2,2019-07-07,2019,7,6,Sunday,27,Verano,0.004993750000000001
Monterrey,NO2,2019-07-08,2019,7,0,Monday,28,Verano,0.00875138888888889
Monterrey,NO2,2019-07-09,2019,7,1,Tuesday,28,Verano,0.008835416666666667
Monterrey,NO2,2019-07-10,2019,7,2,Wednesday,28,Verano,0.008188194444444444
Monterrey,NO2,2019-07-11,2019,7,3,Thursday,28,Verano,0.009435416666666667
Monterrey,NO2,2019-07-12,2019,7,4,Friday,28,Verano,0.008888888888888889
Monterrey,NO2,2019-07-13,2019,7,5,Saturday,28,Verano,0.010544444444444445
Monterrey,NO2,2019-07-14,2019,7,6,Sunday,28,Verano,0.008523611111111112
Monterrey,NO2,2019-07-15,2019,7,0,Monday,29,Verano,0.010158333333333333
Monterrey,NO2,2019-07-16,2019,7,1,Tuesday,29,Verano,0.0074131944444444445
Monterrey,NO2,2019-07-17,2019,7,2,Wednesday,29,Verano,0.006460416666666667
Monterrey,NO2,2019-07-18,2019,7,3,Thursday,29,Verano,0.00697638888888889
Monterrey,NO2,2019-07-19,2019,7,4,Friday,29,Verano,0.006649305555555557
Monterrey,NO2,2019-07-20,2019,7,5,Saturday,29,Verano,0.006249305555555556
Monterrey,NO2,2019-07-21,2019,7,6,Sunday,29,Verano,0.005802083333333333
Monterrey,NO2,2019-07-22,2019,7,0,Monday,30,Verano,0.00689236111111111
Monterrey,NO2,2019-07-23,2019,7,1,Tuesday,30,Verano,0.008006944444444443
Monterrey,NO2,2019-07-24,2019,7,2,Wednesday,30,Verano,0.011024305555555556
Monterrey,NO2,2019-07-25,2019,7,3,Thursday,30,Verano,0.008190972222222223
Monterrey,NO2,2019-07-26,2019,7,4,Friday,30,Verano,0.0076388888888888895
Monterrey,NO2,2019-07-27,2019,7,5,Saturday,30,Verano,0.008055555555555555
Monterrey,NO2,2019-07-28,2019,7,6,Sunday,30,Verano,0.006152777777777778
Monterrey,NO2,2019-07-29,2019,7,0,Monday,31,Verano,0.008427083333333333
Monterrey,NO2,2019-07-30,2019,7,1,Tuesday,31,Verano,0.007899305555555555
Monterrey,NO2,2019-07-31,2019,7,2,Wednesday,31,Verano,0.008402777777777778
Monterrey,NO2,2019-08-01,2019,8,3,Thursday,31,Verano,0.008130434782608695
Monterrey,NO2,2019-08-02,2019,8,4,Friday,31,Verano,0.008125
Monterrey,NO2,2019-08-03,2019,8,5,Saturday,31,Verano,0.008041666666666667
Monterrey,NO2,2019-08-04,2019,8,6,Sunday,31,Verano,0.007625
Monterrey,NO2,2019-08-05,2019,8,0,Monday,32,Verano,0.008611111111111111
Monterrey,NO2,2019-08-06,2019,8,1,Tuesday,32,Verano,0.008458333333333333
Monterrey,NO2,2019-08-07,2019,8,2,Wednesday,32,Verano,0.00925
Monterrey,NO2,2019-08-08,2019,8,3,Thursday,32,Verano,0.008708333333333334
Monterrey,NO2,2019-08-09,2019,8,4,Friday,32,Verano,0.010097222222222223
Monterrey,NO2,2019-08-10,2019,8,5,Saturday,32,Verano,0.008263888888888888
Monterrey,NO2,2019-08-11,2019,8,6,Sunday,32,Verano,0.006416666666666667
Monterrey,NO2,2019-08-12,2019,8,0,Monday,33,Verano,0.009076388888888889
Monterrey,NO2,2019-08-13,2019,8,1,Tuesday,33,Verano,0.008958333333333334
Monterrey,NO2,2019-08-14,2019,8,2,Wednesday,33,Verano,0.008916666666666666
Monterrey,NO2,2019-08-15,2019,8,3,Thursday,33,Verano,0.007861111111111112
Monterrey,NO2,2019-08-16,2019,8,4,Friday,33,Verano,0.008375
Monterrey,NO2,2019-08-17,2019,8,5,Saturday,33,Verano,0.009277777777777777
Monterrey,NO2,2019-08-18,2019,8,6,Sunday,33,Verano,0.006569444444444445
Monterrey,NO2,2019-08-19,2019,8,0,Monday,34,Verano,0.006555555555555555
Monterrey,NO2,2019-08-20,2019,8,1,Tuesday,34,Verano,0.005861111111111111
Monterrey,NO2,2019-08-21,2019,8,2,Wednesday,34,Verano,0.005833333333333334
Monterrey,NO2,2019-08-22,2019,8,3,Thursday,34,Verano,0.007222222222222223
Monterrey,NO2,2019-08-23,2019,8,4,Friday,34,Verano,0.011951388888888888
Monterrey,NO2,2019-08-24,2019,8,5,Saturday,34,Verano,0.015333333333333332
Monterrey,NO2,2019-08-25,2019,8,6,Sunday,34,Verano,0.012041666666666666
Monterrey,NO2,2019-08-26,2019,8,0,Monday,35,Verano,0.013416666666666667
Monterrey,NO2,2019-08-27,2019,8,1,Tuesday,35,Verano,0.010854166666666666
Monterrey,NO2,2019-08-28,2019,8,2,Wednesday,35,Verano,0.012166666666666668
Monterrey,NO2,2019-08-29,2019,8,3,Thursday,35,Verano,0.012347222222222223
Monterrey,NO2,2019-08-30,2019,8,4,Friday,35,Verano,0.010680555555555556
Monterrey,NO2,2019-08-31,2019,8,5,Saturday,35,Verano,0.010666666666666666
Monterrey,NO2,2019-09-01,2019,9,6,Sunday,35,Otoño,0.008949275362318841
Monterrey,NO2,2019-09-02,2019,9,0,Monday,36,Otoño,0.010458333333333333
Monterrey,NO2,2019-09-03,2019,9,1,Tuesday,36,Otoño,0.012104166666666666
Monterrey,NO2,2019-09-04,2019,9,2,Wednesday,36,Otoño,0.014388888888888889
Monterrey,NO2,2019-09-05,2019,9,3,Thursday,36,Otoño,0.011097222222222224
Monterrey,NO2,2019-09-06,2019,9,4,Friday,36,Otoño,0.010722222222222223
Monterrey,NO2,2019-09-07,2019,9,5,Saturday,36,Otoño,0.008916666666666666
Monterrey,NO2,2019-09-08,2019,9,6,Sunday,36,Otoño,0.008536231884057971
Monterrey,NO2,2019-09-09,2019,9,0,Monday,37,Otoño,0.009555555555555555
Monterrey,NO2,2019-09-10,2019,9,1,Tuesday,37,Otoño,0.009194444444444444
Monterrey,NO2,2019-09-11,2019,9,2,Wednesday,37,Otoño,0.008486111111111111
Monterrey,NO2,2019-09-12,2019,9,3,Thursday,37,Otoño,0.008847222222222223
Monterrey,NO2,2019-09-13,2019,9,4,Friday,37,Otoño,0.010256944444444445
