"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"O3","2020-09-18","2","0.007"," - - - - ","0.024"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.03","0.025"," - - - - "," - - - - ","0.016"," - - - - ","ppm"
"O3","2020-09-18","3","0.006"," - - - - ","0.012"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.022","0.021"," - - - - "," - - - - ","0.021"," - - - - ","ppm"
"O3","2020-09-18","4","0.018"," - - - - ","0.009"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.013","0.014"," - - - - "," - - - - ","0.023"," - - - - ","ppm"
"O3","2020-09-18","5","0.01"," - - - - ","0.01"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.012","0.011"," - - - - "," - - - - ","0.023"," - - - - ","ppm"
"O3","2020-09-18","6","0.005"," - - - - ","0.007"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.013","0.016"," - - - - "," - - - - ","0.013"," - - - - ","ppm"
"O3","2020-09-18","7","0.004"," - - - - ","0.006"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.006","0.013"," - - - - "," - - - - ","0.012"," - - - - ","ppm"
"O3","2020-09-18","8","0.003"," - - - - ","0.008"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.012","0.015"," - - - - "," - - - - ","0.022"," - - - - ","ppm"
"O3","2020-09-18","9","0.005"," - - - - ","0.013"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.008","0.028"," - - - - "," - - - - ","0.026"," - - - - ","ppm"
"O3","2020-09-18","10","0.011"," - - - - ","0.023"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.007","0.031"," - - - - "," - - - - ","0.031"," - - - - ","ppm"
"O3","2020-09-18","11","0.024"," - - - - ","0.024"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.018","0.032"," - - - - "," - - - - ","0.033"," - - - - ","ppm"
"O3","2020-09-18","12","0.035"," - - - - ","0.04"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031","0.032"," - - - - "," - - - - ","0.035"," - - - - ","ppm"
"O3","2020-09-18","13","0.022"," - - - - ","0.034"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031","0.036"," - - - - "," - - - - ","0.037"," - - - - ","ppm"
"O3","2020-09-18","14","0.031"," - - - - ","0.036"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.033","0.039"," - - - - "," - - - - ","0.035"," - - - - ","ppm"
"O3","2020-09-18","15","0.042"," - - - - ","0.044"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.045","0.035"," - - - - "," - - - - ","0.035"," - - - - ","ppm"
"O3","2020-09-18","16","0.04"," - - - - ","0.049"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.046","0.037"," - - - - "," - - - - ","0.037"," - - - - ","ppm"
"O3","2020-09-18","17","0.047"," - - - - ","0.042"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.048","0.035"," - - - - "," - - - - ","0.033"," - - - - ","ppm"
"O3","2020-09-18","18","0.044"," - - - - ","0.041"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.049","0.03"," - - - - "," - - - - ","0.03"," - - - - ","ppm"
"O3","2020-09-18","19","0.023"," - - - - ","0.029"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031","0.006"," - - - - "," - - - - ","0.031"," - - - - ","ppm"
"O3","2020-09-18","20","0.024"," - - - - ","0.032"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.023"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","ppm"
"O3","2020-09-18","21","0.027"," - - - - ","0.031"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.024"," - - - - "," - - - - "," - - - - ","0.026"," - - - - ","ppm"
"O3","2020-09-18","22","0.025"," - - - - ","0.031"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.027"," - - - - "," - - - - "," - - - - ","0.017"," - - - - ","ppm"
"O3","2020-09-18","23","0.016"," - - - - ","0.03"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.024"," - - - - "," - - - - "," - - - - ","0.007"," - - - - ","ppm"
"O3","2020-09-19","0","0.012"," - - - - ","0.03"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.026"," - - - - "," - - - - "," - - - - ","0.003"," - - - - ","ppm"
"O3","2020-09-19","1","0.014"," - - - - ","0.028"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.022"," - - - - "," - - - - "," - - - - ","0.005"," - - - - ","ppm"
"O3","2020-09-19","2","0.014"," - - - - ","0.028"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.022"," - - - - "," - - - - "," - - - - ","0.006"," - - - - ","ppm"
"O3","2020-09-19","3","0.007"," - - - - ","0.021"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.019"," - - - - "," - - - - "," - - - - ","0.01"," - - - - ","ppm"
"O3","2020-09-19","4","0.016"," - - - - ","0.027"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.015"," - - - - "," - - - - "," - - - - ","0.011"," - - - - ","ppm"
"O3","2020-09-19","5","0.015"," - - - - ","0.024"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.021"," - - - - "," - - - - "," - - - - ","0.009"," - - - - ","ppm"
"O3","2020-09-19","6","0.005"," - - - - ","0.02"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.018"," - - - - "," - - - - "," - - - - ","0.004"," - - - - ","ppm"
"O3","2020-09-19","7","0.002"," - - - - ","0.018"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.011"," - - - - "," - - - - "," - - - - ","0.006"," - - - - ","ppm"
"O3","2020-09-19","8","0.004"," - - - - ","0.01"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.005"," - - - - "," - - - - "," - - - - ","0.011"," - - - - ","ppm"
"O3","2020-09-19","9","0.019"," - - - - ","0.032"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.014"," - - - - "," - - - - "," - - - - ","0.024"," - - - - ","ppm"
"O3","2020-09-19","10","0.026"," - - - - ","0.05"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","0.037"," - - - - ","ppm"
"O3","2020-09-19","11","0.034"," - - - - ","0.065"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.042"," - - - - "," - - - - "," - - - - ","0.045"," - - - - ","ppm"
"O3","2020-09-19","12","0.051"," - - - - ","0.081"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.053"," - - - - "," - - - - "," - - - - ","0.049"," - - - - ","ppm"
"O3","2020-09-19","13","0.061"," - - - - ","0.082"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.062"," - - - - "," - - - - "," - - - - ","0.049"," - - - - ","ppm"
"O3","2020-09-19","14","0.066"," - - - - ","0.071"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.071"," - - - - "," - - - - "," - - - - ","0.047"," - - - - ","ppm"
"O3","2020-09-19","15","0.048"," - - - - ","0.062"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.05"," - - - - "," - - - - "," - - - - ","0.047"," - - - - ","ppm"
"O3","2020-09-19","16","0.038"," - - - - ","0.059"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.04"," - - - - "," - - - - "," - - - - ","0.046"," - - - - ","ppm"
"O3","2020-09-19","17","0.037"," - - - - ","0.055"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.033"," - - - - "," - - - - "," - - - - ","0.045"," - - - - ","ppm"
"O3","2020-09-19","18","0.032"," - - - - ","0.052"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.037"," - - - - "," - - - - "," - - - - ","0.042"," - - - - ","ppm"
"O3","2020-09-19","19","0.032"," - - - - ","0.044"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.032"," - - - - "," - - - - "," - - - - ","0.036"," - - - - ","ppm"
"O3","2020-09-19","20","0.019"," - - - - ","0.041"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.022"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","ppm"
"O3","2020-09-19","21","0.017"," - - - - ","0.046"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.021"," - - - - "," - - - - "," - - - - ","0.021"," - - - - ","ppm"
"O3","2020-09-19","22","0.024"," - - - - ","0.045"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","0.008"," - - - - ","ppm"
"O3","2020-09-19","23","0.034"," - - - - ","0.044"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.037"," - - - - "," - - - - "," - - - - ","0.01"," - - - - ","ppm"
"O3","2020-09-20","0","0.03"," - - - - ","0.038"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.034"," - - - - "," - - - - "," - - - - ","0.007"," - - - - ","ppm"
"O3","2020-09-20","1","0.01"," - - - - ","0.029"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.035"," - - - - "," - - - - "," - - - - ","0.004"," - - - - ","ppm"
"O3","2020-09-20","2","0.02"," - - - - ","0.03"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","0.006"," - - - - ","ppm"
"O3","2020-09-20","3","0.006"," - - - - ","0.031"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.025"," - - - - "," - - - - "," - - - - ","0.011"," - - - - ","ppm"
"O3","2020-09-20","4","0.003"," - - - - ","0.022"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.011"," - - - - "," - - - - "," - - - - ","0.013"," - - - - ","ppm"
"O3","2020-09-20","5","0.006"," - - - - ","0.016"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.01"," - - - - "," - - - - "," - - - - ","0.012"," - - - - ","ppm"
"O3","2020-09-20","6","0.003"," - - - - ","0.014"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.007"," - - - - "," - - - - "," - - - - ","0.011"," - - - - ","ppm"
"O3","2020-09-20","7","0.002"," - - - - ","0.007"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.004"," - - - - "," - - - - "," - - - - ","0.01"," - - - - ","ppm"
"O3","2020-09-20","8","0.005"," - - - - ","0.017"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.007"," - - - - "," - - - - "," - - - - ","0.023"," - - - - ","ppm"
"O3","2020-09-20","9","0.02"," - - - - ","0.047"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.028"," - - - - "," - - - - "," - - - - ","0.038"," - - - - ","ppm"
"O3","2020-09-20","10","0.042"," - - - - ","0.061"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.048"," - - - - "," - - - - "," - - - - ","0.046"," - - - - ","ppm"
"O3","2020-09-20","11","0.051"," - - - - ","0.071"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.059"," - - - - "," - - - - "," - - - - ","0.048"," - - - - ","ppm"
"O3","2020-09-20","12","0.052"," - - - - ","0.081"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.06"," - - - - "," - - - - "," - - - - ","0.049"," - - - - ","ppm"
"O3","2020-09-20","13","0.057"," - - - - ","0.08"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.069"," - - - - "," - - - - "," - - - - ","0.05"," - - - - ","ppm"
"O3","2020-09-20","14","0.059"," - - - - ","0.081"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.076"," - - - - "," - - - - "," - - - - ","0.051"," - - - - ","ppm"
"O3","2020-09-20","15","0.073"," - - - - ","0.073"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.071"," - - - - "," - - - - "," - - - - ","0.051"," - - - - ","ppm"
"O3","2020-09-20","16","0.069"," - - - - ","0.07"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.064"," - - - - "," - - - - "," - - - - ","0.051"," - - - - ","ppm"
"O3","2020-09-20","17","0.061"," - - - - ","0.065"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.059"," - - - - "," - - - - "," - - - - ","0.049"," - - - - ","ppm"
"O3","2020-09-20","18","0.053"," - - - - ","0.06"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.052"," - - - - "," - - - - "," - - - - ","0.044"," - - - - ","ppm"
"O3","2020-09-20","19","0.043"," - - - - ","0.055"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.046"," - - - - "," - - - - "," - - - - ","0.035"," - - - - ","ppm"
"O3","2020-09-20","20","0.037"," - - - - ","0.053"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.041"," - - - - "," - - - - "," - - - - ","0.029"," - - - - ","ppm"
"O3","2020-09-20","21","0.033"," - - - - ","0.051"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.034"," - - - - "," - - - - "," - - - - ","0.025"," - - - - ","ppm"
"O3","2020-09-20","22","0.03"," - - - - ","0.04"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.034"," - - - - "," - - - - "," - - - - ","0.023"," - - - - ","ppm"
"O3","2020-09-20","23","0.024"," - - - - ","0.038"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.039"," - - - - "," - - - - "," - - - - ","0.021"," - - - - ","ppm"
"O3","2020-09-21","0","0.019"," - - - - ","0.04"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.042"," - - - - "," - - - - "," - - - - ","0.024"," - - - - ","ppm"
"O3","2020-09-21","1","0.007"," - - - - ","0.044"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031"," - - - - "," - - - - "," - - - - ","0.027"," - - - - ","ppm"
"O3","2020-09-21","2","0.003"," - - - - ","0.032"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.028"," - - - - "," - - - - "," - - - - ","0.018"," - - - - ","ppm"
"O3","2020-09-21","3","0.006"," - - - - ","0.027"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.027"," - - - - "," - - - - "," - - - - ","0.019"," - - - - ","ppm"
"O3","2020-09-21","4","0.003"," - - - - ","0.025"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.033"," - - - - "," - - - - "," - - - - ","0.012"," - - - - ","ppm"
"O3","2020-09-21","5","0.003"," - - - - ","0.026"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","0.016"," - - - - ","ppm"
"O3","2020-09-21","6","0.003"," - - - - ","0.017"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.023"," - - - - "," - - - - "," - - - - ","0.014"," - - - - ","ppm"
"O3","2020-09-21","7"," - - - - "," - - - - ","0.01"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.022"," - - - - "," - - - - "," - - - - ","0.013"," - - - - ","ppm"
"O3","2020-09-21","8","0.01"," - - - - ","0.015"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.019"," - - - - "," - - - - "," - - - - ","0.017"," - - - - ","ppm"
"O3","2020-09-21","9","0.016"," - - - - ","0.024"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.024"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","ppm"
"O3","2020-09-21","10","0.039"," - - - - ","0.04"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.041"," - - - - "," - - - - "," - - - - ","0.043"," - - - - ","ppm"
"O3","2020-09-21","11","0.046"," - - - - ","0.057"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.054"," - - - - "," - - - - "," - - - - ","0.047"," - - - - ","ppm"
"O3","2020-09-21","12","0.05"," - - - - ","0.068"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.058"," - - - - "," - - - - "," - - - - ","0.051"," - - - - ","ppm"
"O3","2020-09-21","13","0.051"," - - - - ","0.071"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.058"," - - - - "," - - - - "," - - - - ","0.052"," - - - - ","ppm"
"O3","2020-09-21","14","0.053"," - - - - ","0.07"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.058"," - - - - "," - - - - "," - - - - ","0.052"," - - - - ","ppm"
"O3","2020-09-21","15","0.054"," - - - - ","0.072"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.055"," - - - - "," - - - - "," - - - - ","0.05"," - - - - ","ppm"
"O3","2020-09-21","16","0.055"," - - - - ","0.07"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.055"," - - - - "," - - - - "," - - - - ","0.049"," - - - - ","ppm"
"O3","2020-09-21","17","0.05"," - - - - ","0.066"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.05"," - - - - "," - - - - "," - - - - ","0.049"," - - - - ","ppm"
"O3","2020-09-21","18","0.036"," - - - - ","0.05"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.05"," - - - - "," - - - - "," - - - - ","0.045"," - - - - ","ppm"
"O3","2020-09-21","19","0.031"," - - - - ","0.041"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.037"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","ppm"
"O3","2020-09-21","20","0.029"," - - - - ","0.035"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.033"," - - - - "," - - - - "," - - - - ","0.028"," - - - - ","ppm"
"O3","2020-09-21","21","0.027"," - - - - ","0.034"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.036"," - - - - "," - - - - "," - - - - ","0.027"," - - - - ","ppm"
"O3","2020-09-21","22","0.018"," - - - - ","0.031"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.032"," - - - - "," - - - - "," - - - - ","0.018"," - - - - ","ppm"
"O3","2020-09-21","23","0.007"," - - - - ","0.033"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.032"," - - - - "," - - - - "," - - - - ","0.015"," - - - - ","ppm"
"O3","2020-09-22","0","0.004"," - - - - ","0.027"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031"," - - - - "," - - - - "," - - - - ","0.021"," - - - - ","ppm"
"O3","2020-09-22","1","0.002"," - - - - ","0.028"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031"," - - - - "," - - - - "," - - - - ","0.024"," - - - - ","ppm"
"O3","2020-09-22","2","0.002"," - - - - ","0.023"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031"," - - - - "," - - - - "," - - - - ","0.012"," - - - - ","ppm"
"O3","2020-09-22","3","0.003"," - - - - ","0.023"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.009"," - - - - ","ppm"
"O3","2020-09-22","4","0.002"," - - - - ","0.027"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.033"," - - - - "," - - - - "," - - - - ","0.008"," - - - - ","ppm"
"O3","2020-09-22","5","0.002"," - - - - ","0.024"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.033"," - - - - "," - - - - "," - - - - ","0.005"," - - - - ","ppm"
"O3","2020-09-22","6","0.002"," - - - - ","0.023"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.028"," - - - - "," - - - - "," - - - - ","0.009"," - - - - ","ppm"
"O3","2020-09-22","7","0.003"," - - - - ","0.01"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.021"," - - - - "," - - - - "," - - - - ","0.007"," - - - - ","ppm"
"O3","2020-09-22","8","0.004"," - - - - ","0.011"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.013"," - - - - "," - - - - "," - - - - ","0.009"," - - - - ","ppm"
"O3","2020-09-22","9","0.01"," - - - - ","0.018"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.019"," - - - - "," - - - - "," - - - - ","0.021"," - - - - ","ppm"
"O3","2020-09-22","10","0.019"," - - - - ","0.024"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.031"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","ppm"
"O3","2020-09-22","11","0.036"," - - - - ","0.044"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.042"," - - - - "," - - - - "," - - - - ","0.037"," - - - - ","ppm"
"O3","2020-09-22","12","0.048"," - - - - ","0.063"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.054"," - - - - "," - - - - "," - - - - ","0.042"," - - - - ","ppm"
"O3","2020-09-22","13","0.052"," - - - - ","0.071"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.064"," - - - - "," - - - - "," - - - - ","0.048"," - - - - ","ppm"
"O3","2020-09-22","14","0.047"," - - - - ","0.071"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.067"," - - - - "," - - - - "," - - - - ","0.048"," - - - - ","ppm"
"O3","2020-09-22","15","0.046"," - - - - ","0.066"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.047"," - - - - "," - - - - "," - - - - ","0.045"," - - - - ","ppm"
"O3","2020-09-22","16","0.044"," - - - - ","0.06"," - - - - ","0.039"," - - - - "," - - - - "," - - - - "," - - - - ","0.051"," - - - - "," - - - - "," - - - - ","0.043"," - - - - ","ppm"
"O3","2020-09-22","17","0.043"," - - - - ","0.054"," - - - - ","0.043"," - - - - "," - - - - "," - - - - "," - - - - ","0.05"," - - - - "," - - - - "," - - - - ","0.041"," - - - - ","ppm"
"O3","2020-09-22","18","0.039"," - - - - ","0.046"," - - - - ","0.039"," - - - - "," - - - - "," - - - - "," - - - - ","0.039"," - - - - "," - - - - "," - - - - ","0.035"," - - - - ","ppm"
"O3","2020-09-22","19","0.029"," - - - - ","0.046"," - - - - ","0.024"," - - - - "," - - - - "," - - - - "," - - - - ","0.034"," - - - - "," - - - - "," - - - - ","0.016"," - - - - ","ppm"
"O3","2020-09-22","20","0.038"," - - - - ","0.076"," - - - - ","0.015"," - - - - "," - - - - "," - - - - "," - - - - ","0.036"," - - - - "," - - - - "," - - - - ","0.015"," - - - - ","ppm"
"O3","2020-09-22","21","0.043"," - - - - ","0.056"," - - - - ","0.015"," - - - - "," - - - - "," - - - - "," - - - - ","0.047"," - - - - "," - - - - "," - - - - ","0.005"," - - - - ","ppm"
"O3","2020-09-22","22","0.026"," - - - - ","0.02"," - - - - ","0.013"," - - - - "," - - - - "," - - - - "," - - - - ","0.034"," - - - - "," - - - - "," - - - - ","0.003"," - - - - ","ppm"
"O3","2020-09-22","23","0.018"," - - - - ","0.035"," - - - - ","0.015"," - - - - "," - - - - "," - - - - "," - - - - ","0.025"," - - - - "," - - - - "," - - - - ","0.002"," - - - - ","ppm"
"O3","2020-09-23","0","0.005"," - - - - ","0.027"," - - - - ","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","0.028"," - - - - "," - - - - "," - - - - ","0.002"," - - - - ","ppm"
"O3","2020-09-23","1","0.005"," - - - - ","0.04"," - - - - ","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","0.002"," - - - - ","ppm"
"O3","2020-09-23","2","0.003"," - - - - ","0.041"," - - - - ","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","0.031"," - - - - "," - - - - "," - - - - ","0.003"," - - - - ","ppm"
"O3","2020-09-23","3","0.004"," - - - - ","0.042"," - - - - ","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","0.028"," - - - - "," - - - - "," - - - - ","0.003"," - - - - ","ppm"
"O3","2020-09-23","4","0.003"," - - - - ","0.035"," - - - - ","0.023"," - - - - "," - - - - "," - - - - "," - - - - ","0.032"," - - - - "," - - - - "," - - - - ","0.003"," - - - - ","ppm"
"O3","2020-09-23","5","0.003"," - - - - ","0.028"," - - - - ","0.025"," - - - - "," - - - - "," - - - - "," - - - - ","0.028"," - - - - "," - - - - "," - - - - ","0.003"," - - - - ","ppm"
"O3","2020-09-23","6","0.003"," - - - - ","0.019"," - - - - ","0.022"," - - - - "," - - - - "," - - - - "," - - - - ","0.028"," - - - - "," - - - - "," - - - - ","0.004"," - - - - ","ppm"
"O3","2020-09-23","7"," - - - - "," - - - - ","0.013"," - - - - ","0.013"," - - - - "," - - - - "," - - - - "," - - - - ","0.018"," - - - - "," - - - - "," - - - - ","0.002"," - - - - ","ppm"
"O3","2020-09-23","8","0.004"," - - - - ","0.01"," - - - - ","0.012"," - - - - "," - - - - "," - - - - "," - - - - ","0.01"," - - - - "," - - - - "," - - - - ","0.006"," - - - - ","ppm"
"O3","2020-09-23","9","0.009"," - - - - ","0.017"," - - - - ","0.013"," - - - - "," - - - - "," - - - - "," - - - - ","0.023"," - - - - "," - - - - "," - - - - ","0.016"," - - - - ","ppm"
"O3","2020-09-23","10","0.022"," - - - - ","0.027"," - - - - ","0.014"," - - - - "," - - - - "," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","0.026"," - - - - ","ppm"
"O3","2020-09-23","11","0.036"," - - - - ","0.046"," - - - - ","0.022"," - - - - "," - - - - "," - - - - "," - - - - ","0.039"," - - - - "," - - - - "," - - - - ","0.037"," - - - - ","ppm"
"O3","2020-09-23","12","0.055"," - - - - ","0.063"," - - - - ","0.044"," - - - - "," - - - - "," - - - - "," - - - - ","0.054"," - - - - "," - - - - "," - - - - ","0.044"," - - - - ","ppm"
"O3","2020-09-23","13","0.065"," - - - - ","0.08"," - - - - ","0.062"," - - - - "," - - - - "," - - - - "," - - - - ","0.07"," - - - - "," - - - - "," - - - - ","0.048"," - - - - ","ppm"
"O3","2020-09-23","14","0.078"," - - - - ","0.098"," - - - - ","0.088"," - - - - "," - - - - "," - - - - "," - - - - ","0.082"," - - - - "," - - - - "," - - - - ","0.052"," - - - - ","ppm"
